SerialNo,Displacement_mm,Velocity_mm_min
266,1.26485181726452,0.000522153881957602
267,1.26837033471806,0.00052420610610196
268,1.27181026471648,0.000526506368025422
269,1.27567961314575,0.000528776589109533
270,1.28048244375344,0.000530602955413955
271,1.28593913435441,0.00053197140547133
272,1.29184004322086,0.000533110883133121
273,1.29803981189732,0.000533968668851524
274,1.30437324451355,0.000534408665945136
275,1.31092275442047,0.000534400618484731
276,1.31763971286818,0.000533728469460178
277,1.32434993024192,0.000532517286930241
278,1.33106726777285,0.000531135594974987
279,1.3379193071241,0.000529608920883132
280,1.34495220853218,0.000527869017845883
281,1.35224400586894,0.000525901501165262
282,1.35957806568128,0.000523750449818685
283,1.36648244592749,0.000521780192048493
284,1.37267647803931,0.000520132901759826
285,1.37792711588992,0.000519352681533779
286,1.38254771744135,0.000519280505877719
287,1.38694655613176,0.000519781425717155
288,1.39052258245936,0.00052075380390978
289,1.39355459693514,0.000522061033730423
290,1.39728946238098,0.000523483605342202
291,1.40172722556747,0.000524807373372449
292,1.40648945195208,0.000525923199830343
293,1.41140804194637,0.000526786118475654
294,1.41606996645862,0.000527258057181482
295,1.4202355425755,0.000527341910454395
296,1.42440285809728,0.000527062474044306
297,1.42840690378729,0.000526467127102811
298,1.43093990657286,0.000525643630631229
299,1.43214542124676,0.000524631804321755
300,1.43244885605647,0.000523579035697546
301,1.43262893791043,0.000522502713096163
302,1.43474134128629,0.000521277165998669
303,1.43949941111869,0.000520054311562191
304,1.44680958216717,0.00051908418946173
305,1.45659564048333,0.000518451364269886
306,1.46830871693748,0.00051807881747235
307,1.48109226966365,0.000517957294980705
308,1.49438667697857,0.000518122706162114
309,1.50873730525462,0.000518345037876744
310,1.52427671546126,0.000518388533719626
311,1.53971744766169,0.000518124210408951
312,1.55404244847581,0.000517466653287201
313,1.56674994174416,0.000516264851844437
314,1.57742544877123,0.000514415840226888
315,1.58578390375072,0.000512129513652364
316,1.59194632218116,0.000509505109769274
317,1.59478989440078,0.000506290192935266
318,1.59296735368939,0.00050240688240728
319,1.5883129963934,0.000497940633500044
320,1.58232131021534,0.000492946464829069
321,1.57696829152603,0.000487757137635674
322,1.57476823971038,0.000482552371751252
323,1.57515702167394,0.000477210816794957
324,1.57752765316106,0.000471834770234336
325,1.58166263655422,0.000466666464994347
326,1.58720590838181,0.000461782366379331
327,1.59414032590173,0.000457305885833662
328,1.60233528921201,0.00045342503788561
329,1.6113007014389,0.000450119802135973
330,1.62018309427952,0.000446979574279063
331,1.62857083222403,0.000444427230993495
332,1.6363114659141,0.000442403974036313
333,1.64339405740846,0.00044088612406913
334,1.64980030523995,0.000439755829382232
335,1.65524536733766,0.000439049134542146
336,1.65948759710803,0.000438781158819946
337,1.66208668337123,0.000438910381590471
338,1.66323940698838,0.000439448510799466
339,1.66412683283772,0.000440489697030889
340,1.66550927180153,0.000442039129667396
341,1.66799163226275,0.000444085775411026
342,1.67156531702031,0.000446660706689604
343,1.67559320281655,0.00044966510136183
344,1.67985562479395,0.000452963471351941
345,1.684634953205,0.000456365469424559
346,1.69045462766703,0.000459570391619653
347,1.69711867893992,0.00046270331815341
348,1.70431546994282,0.000466043032077661
349,1.71147285903746,0.000469531886875741
350,1.71789876455064,0.000473133530229671
351,1.7238530569741,0.000476914891424244
352,1.72948537396558,0.000480900465222655
353,1.73486270096637,0.000484974718104685
354,1.74029692074582,0.000488874165027647
355,1.74580344102517,0.000492622660269263
356,1.75140720680414,0.000496381465447166
357,1.75723774112592,0.000500182199488264
358,1.76302665289629,0.000504060292501088
359,1.76835360152051,0.000508005932095118
360,1.77303129174953,0.000512021993548745
361,1.7768526993246,0.000516042104125634
362,1.7800621704185,0.000519876682885258
363,1.78329563974985,0.000523504154860604
364,1.78686379686028,0.000526966046489038
365,1.79100242390948,0.000530306942282504
366,1.79560866259416,0.000533662367852434
367,1.80023405479117,0.000537116555838529
368,1.80456863191267,0.000540677999599023
369,1.80853520908342,0.000544298490401635
370,1.81269118682436,0.000547945165068932
371,1.81721822123066,0.000551683892597802
372,1.82144266047367,0.000555599060110224
373,1.82540261534562,0.00055954704410787
374,1.82955960991667,0.000563658481903392
375,1.83373697430849,0.000567973562278704
376,1.83774916742588,0.000572138968736998
377,1.84137200960701,0.000576127905711061
378,1.84441910835656,0.000580039896974935
379,1.84726406413102,0.000583906979686102
380,1.8501276070188,0.000587710193638387
381,1.85337933617281,0.000591279689016004
382,1.85743103934238,0.000594530030569456
383,1.86201485369431,0.000596995025506987
384,1.86706835793208,0.000598510915131015
385,1.87236102386543,0.000599836729850105
386,1.87746099465825,0.000601065360424127
387,1.88270964371935,0.000601432931763178
388,1.88835925912671,0.000601988405701043
389,1.89491209907352,0.000602943415699422
390,1.90298638334705,0.00060418706458346
391,1.91197296859597,0.000605982506382656
392,1.92144932348902,0.000608484029233176
393,1.93187518666498,0.000611528743616191
394,1.94329331627005,0.00061501135474607
395,1.955295575896,0.00061885602191944
396,1.9674745521396,0.000622979666139625
397,1.97966166690326,0.000627292055303916
398,1.99231120507867,0.000631752155579919
399,2.00509828593029,0.000636518175256229
400,2.01709847297712,0.000641727637031619
401,2.02801515790595,0.000647130492792314
402,2.03724459811769,0.000652505133857203
403,2.04470428439506,0.000657162384179009
404,2.05142398711766,0.000661655066788239
405,2.05786201662555,0.000666035385510965
406,2.0622631654499,0.000670326659135371
407,2.06566755752958,0.000674860496594213
408,2.0739440824239,0.000679828423161923
409,2.08688444072883,0.000685270535753694
410,2.0989782779693,0.000691006598543553
411,2.10913196148128,0.000696889814212745
412,2.11825430352361,0.000702848146797842
413,2.12657652401931,0.000708882553838277
414,2.1346365046168,0.000715091866059038
415,2.14257737699807,0.000721484699858091
416,2.15072244938748,0.000727999422977762
417,2.15911674132836,0.000734570447778481
418,2.16629331268308,0.000741101690747099
419,2.17144533122362,0.00074758012460913
420,2.17609109684039,0.000754035446255599
421,2.18072041414761,0.000760541581942937
422,2.18442832083277,0.000767159726328998
423,2.18823997520658,0.000773640289153197
424,2.1932062941021,0.000779668573468534
425,2.19941983921574,0.000785110022779409
426,2.20743464259927,0.000790050279629942
427,2.22012471719307,0.000794546147617679
428,2.23891692774285,0.000799310058639523
429,2.25752944299272,0.000804854512527772
430,2.27200978337156,0.000810226335216711
431,2.28512391152953,0.000815725229466897
432,2.29790432628322,0.000822317528145603
433,2.30957666431385,0.000828379554668858
434,2.31935999216707,0.000833369721552244
435,2.32670215220152,0.000837166300459585
436,2.33164979855383,0.000839906431286997
437,2.33376798031404,0.000841546325665939
438,2.33302899125208,0.000842131923821184
439,2.3314717257427,0.000841673283632472
440,2.33039010007561,0.000840128786856777
441,2.32873969138433,0.000837511821030255
442,2.32639119155685,0.000833909360752921
443,2.32463638673679,0.00082926887612124
444,2.32436257237112,0.000823599154379861
445,2.3262591366611,0.00081670989170807
446,2.33044368285013,0.000808489657556015
447,2.33657229342232,0.000798943305542565
448,2.34447505949533,0.00078905739456682
449,2.35415874163326,0.000779461990023373
450,2.36601223756383,0.000769882668135104
451,2.37976989905491,0.000760535789857754
452,2.39483370960883,0.000752097526743047
453,2.41023101996567,0.000744924299003142
454,2.42505536261887,0.000738738150990531
455,2.43932846419308,0.000733674728572819
456,2.45260101761111,0.000729860931762027
457,2.46466045448539,0.000727205480565515
458,2.47590583401852,0.000725282790250095
459,2.48575565735049,0.000723693218955417
460,2.49400413484334,0.000722378159011567
461,2.50006880142469,0.000721270689237023
462,2.50207358171753,0.000720434084543499
463,2.49996966405697,0.000719927131188274
464,2.4945103996652,0.000719476641137372
465,2.48643937270137,0.000719271716849038
466,2.47743510431272,0.000719025165223697
467,2.46904684188768,0.000718659416946297
468,2.462004167962,0.000718190808219759
469,2.45740929863465,0.000717894759354841
470,2.45646497463541,0.000718036417745062
471,2.45887593001358,0.000718869792501816
472,2.46448148828913,0.000720552193407916
473,2.47290803286099,0.000722927838631137
474,2.48307870077608,0.000725716231712922
475,2.49469442228405,0.000729170479318978
476,2.50756520135732,0.000732682656179916
477,2.52181551382861,0.000735847923684376
478,2.53756433114166,0.00073914064079042
479,2.5537247387846,0.000743013293042528
480,2.56927862429567,0.000747490656325862
481,2.58293924300358,0.000752282631478961
482,2.59419283577409,0.000756744167040779
483,2.60428559223019,0.000760595140916261
484,2.61390635527719,0.000763938845420661
485,2.62328737474246,0.000766736981486198
486,2.63208520151193,0.000769070811821261
487,2.63976541707017,0.000770802163522215
488,2.64627474493936,0.000771474395528874
489,2.65222292195956,0.000771140520115778
490,2.65846628377175,0.000770126766158384
491,2.66468288447117,0.000769395842814686
492,2.6705351316724,0.000769232115153365
493,2.67552540555214,0.00077005595642469
494,2.67917006548643,0.000771265517663675
495,2.68209696264841,0.000773612214415576
496,2.68478261951394,0.000777251347775468
497,2.68754020930904,0.000781591376884339
498,2.69060662249198,0.000785959277747564
499,2.69394870506623,0.000790331689846624
500,2.69783847752894,0.000794487200281813
501,2.70267783499219,0.00079811503461418
502,2.70816600930045,0.000801080844387044
503,2.71396329926032,0.000803775007030938
504,2.72055545168193,0.000806266180286801
505,2.72756085764232,0.000808523920890838
506,2.73442540961789,0.000810347028863978
507,2.74175336264926,0.000811595993530647
508,2.74998098886681,0.000812750332751573
509,2.75930369562585,0.000814141385870394
510,2.76953723915466,0.000815004731069265
511,2.78011546708012,0.000815550875973495
512,2.79081017074367,0.00081595353993898
513,2.80152336105057,0.000816349813633299
514,2.81223063084848,0.00081702016398924
515,2.82297489340104,0.000817965080703222
516,2.83371861448632,0.000818976451878213
517,2.84429231316918,0.000819955409863455
518,2.85461410245038,0.000820569006378967
519,2.8648071494758,0.000820845854569251
520,2.87447034131309,0.000821274945608183
521,2.88354241616888,0.00082199020187723
522,2.89291203661036,0.000822753532383175
523,2.90284719094351,0.000823393112890203
524,2.91402137454386,0.000823476930863092
525,2.92504356226075,0.000822884661460151
526,2.93196442840319,0.000821432398356547
527,2.93506935576648,0.000819570915770934
528,2.93608738354141,0.000817499719662289
529,2.93630445186478,0.000815081106485085
530,2.93859014415878,0.000812373454073408
531,2.94400823649907,0.000809290964802702
532,2.95267978621139,0.000805862203380684
533,2.96434652913557,0.000802680005904692
534,2.97762502335856,0.000799981492411378
535,2.99197148863838,0.000797872970881677
536,3.0077204896325,0.000795930999584908
537,3.0244475807491,0.000794494244640238
538,3.04122506245217,0.000793571565269034
539,3.0575596769809,0.000793212669871833
540,3.07306354800903,0.000793228623399846
541,3.08804390252082,0.000793617249436505
542,3.10249339126857,0.000794329795541803
543,3.11488272264621,0.000795419947261367
544,3.12460416777349,0.000796874799226719
545,3.12974033229695,0.000798727307836287
546,3.12890394920566,0.000800963129560743
547,3.12600275992868,0.000803507912145693
548,3.1235232567952,0.000806073377668315
549,3.12311171171501,0.000808618985852191
550,3.12682586910378,0.000811041473551314
551,3.13342573599495,0.000813489383699033
552,3.14219604066227,0.000815861951782051
553,3.15241130531749,0.000817519709943062
554,3.16293456950864,0.000818161450195349
555,3.17438730610971,0.000818242033792529
556,3.18701028984679,0.00081817206690123
557,3.1999788906072,0.000818054943188007
558,3.21311744027588,0.000817867201640846
559,3.22661782504324,0.000817533727816522
560,3.23976290483574,0.000817187809190858
561,3.25224312181779,0.00081700238321486
562,3.26541934390529,0.000817100957168125
563,3.27874358408744,0.000817879941078909
564,3.28906566064091,0.000819264364382902
565,3.2961300874365,0.000820768888638471
566,3.30223030089456,0.000822570941398994
567,3.30828736707793,0.000824726297035286
568,3.31414921935577,0.000826867193462248
569,3.32023458602767,0.000828763416507075
570,3.32696772945867,0.000830390851909623
571,3.33399769913059,0.000831591862199073
572,3.34108585226953,0.000832220971947066
573,3.34808444738004,0.0008322028332425
574,3.35495430668678,0.000831599139718805
575,3.36195771680587,0.000830418353322551
576,3.36932802506232,0.000828633791419848
577,3.37707529469743,0.000826309282685149
578,3.38476954396298,0.0008235139566125
579,3.39207277818188,0.000820366313095734
580,3.39900698662513,0.000817126286730035
581,3.40629123459316,0.000813915144546608
582,3.4145315765246,0.000810775019574891
583,3.42191494263544,0.000807757652623665
584,3.42726648280251,0.00080490929548136
585,3.43343622289745,0.00080225002735136
586,3.4422441835283,0.000799762983165008
587,3.45221543006884,0.000797444852587072
588,3.46244674217392,0.000795298788365035
589,3.47300509926752,0.000793332817403643
590,3.48373985028207,0.000791540322878917
591,3.49417649887793,0.000789884875285628
592,3.50428788999627,0.000788359855103525
593,3.51369362044931,0.000786970255336964
594,3.52080346279227,0.000785720710448515
595,3.5254658269462,0.00078457760993766
596,3.52881423703957,0.000783555028903344
597,3.53095238947725,0.000782827073632846
598,3.53184622496054,0.000782495610836014
599,3.53228309658319,0.00078272624097424
600,3.53293259886193,0.000783570456927502
601,3.53402266314451,0.000784850149467633
602,3.53564777646506,0.000786637860070949
603,3.53803005596382,0.0007890020771567
604,3.54161049551985,0.000791912180481972
605,3.54673971007844,0.000795008659438775
606,3.55336132173835,0.000798228329088169
607,3.56135663436267,0.000801618402740488
608,3.57063559314593,0.000805205199128499
609,3.58147539528553,0.000809212904406411
610,3.594462072871,0.000813568534068655
611,3.60932112198613,0.000817774690069052
612,3.62559126262346,0.000821595746838464
613,3.64221405541839,0.000825158338851578
614,3.65825705285687,0.000828491069578583
615,3.67474323915223,0.000831452205278892
616,3.69221828875008,0.000834145694912724
617,3.70974884372932,0.000836680713239955
618,3.72671652050853,0.00083911323320421
619,3.74358276711527,0.000841415743611303
620,3.75770881738235,0.000843610787270439
621,3.76799165906644,0.000845810190070173
622,3.78821776392457,0.00084806442764421
623,3.79579790807718,0.00085045184682346
624,3.80481473501649,0.000853025942221228
625,3.81365836127665,0.000855665466106492
626,3.82194208828366,0.000858281167913291
627,3.82961187055529,0.000860889806153334
628,3.83678906747115,0.000863619998747169
629,3.84390631654076,0.000866466305141622
630,3.85030388099691,0.000869333991329715
631,3.85571276069741,0.000872209909933055
632,3.86292432762049,0.000875084358706713
633,3.87158827706186,0.000877923576086766
634,3.87816438918462,0.000880687639513303
635,3.88243281350426,0.000883351145342092
636,3.88529079191197,0.00088589333269367
637,3.88729247258323,0.000888279764146431
638,3.88988667153052,0.000890485463822791
639,3.89371022115145,0.000892509256280683
640,3.89752364916094,0.000894352973021956
641,3.90432399610599,0.000896031353372882
642,3.91798786138617,0.000897557531049864
643,3.92033652560091,0.00089894346675736
644,3.93298845543847,0.00090019737912235
645,3.9455299347226,0.000901390547541868
646,3.95684696409703,0.000902565078288048
647,3.96633038396312,0.000903586993849882
648,3.97477138484737,0.000904454470430076
649,3.98229444724255,0.000905187574072452
650,3.9877375979524,0.000906093996925438
651,3.99305646449501,0.00090727136086483
652,4.00131747517316,0.000908641502741114
653,4.00984042834592,0.000910048419088503
654,4.01670587588943,0.000911321590564778
655,4.02436472390656,0.000912491938857516
656,4.03420920514935,0.000913438891740914
657,4.04635178212738,0.000914153420329518
658,4.06035033510067,0.000914847179222264
659,4.07524417259703,0.000915558400097268
660,4.09060269502983,0.000916243816457931
661,4.10652473004119,0.000916852507247028
662,4.12298652200734,0.000917331503164494
663,4.1391139874243,0.000917695867645874
664,4.15426430949192,0.00091795963367055
665,4.16755426454028,0.000918152802281473
666,4.17823615220493,0.000918317875711884
667,4.18721682920988,0.000918505127936827
668,4.19520629078357,0.000918758762901449
669,4.2019763663413,0.000919111224007503
670,4.20769345705602,0.000919567576561631
671,4.21432657671816,0.00092019610536442
672,4.22306023110993,0.000921026553694626
673,4.23292070588003,0.000921925275319631
674,4.24350343241798,0.000922841026055428
675,4.25474128313821,0.000923810184232297
676,4.26639058735512,0.000924836244877687
677,4.27765153170495,0.000925894267176246
678,4.28789081020596,0.000926951336502064
679,4.29756077053002,0.000928005179995792
680,4.30686868018278,0.000929039342043104
681,4.31587927397698,0.000930057263162457
682,4.32471285067133,0.000931084081101385
683,4.33324287102995,0.000932122100760601
684,4.34152857211909,0.000933257202010991
685,4.34954678037624,0.000934469304543586
686,4.3571156328796,0.000935573129446381
687,4.36447405672427,0.000936516728427611
688,4.37179965139392,0.000937325155016588
689,4.37937744523079,0.000937992345361623
690,4.38778458559671,0.000938513901979182
691,4.39705710622826,0.000938897015155854
692,4.40704187571437,0.000939112405142425
693,4.41764798561063,0.000939187923600249
694,4.42866973367825,0.000939230520418756
695,4.439825429569,0.000939215159170894
696,4.45090544139034,0.000939156728697962
697,4.46167674786598,0.000938973968335187
698,4.47187104463486,0.000938494341784916
699,4.48141613460889,0.000937730358636619
700,4.49037449804626,0.000936647120187624
701,4.4987201436607,0.000935414351162422
702,4.50627255316707,0.000934214666219728
703,4.5131623135171,0.000932914769340941
704,4.51963775530668,0.000931481276231628
705,4.525872238393,0.00092994797194157
706,4.53231676799096,0.000928319752954457
707,4.53951009980862,0.000926618615378961
708,4.54753394503297,0.000924897320752846
709,4.55677381528129,0.000923152004082752
710,4.56808607593535,0.00092125682892567
711,4.58106074343417,0.000919187123730276
712,4.59461668144297,0.000916988945359837
713,4.6085351526722,0.00091470146932207
714,4.62300628198827,0.000912393220044392
715,4.63801344415786,0.000910116494858279
716,4.65324490367543,0.000907997957207258
717,4.66861327548316,0.000906093797848102
718,4.68440892619765,0.000904175818474124
719,4.70054222413907,0.000902269847431141
720,4.71675651259278,0.000900732846602334
721,4.73264693858776,0.000899671096687204
722,4.74771478613111,0.000899076163423917
723,4.76201096995236,0.000898974644158112
724,4.77572144032079,0.000899388584196714
725,4.78886618822131,0.000900304318916197
726,4.80130318032237,0.000901628736405997
727,4.81292020241074,0.000903288274173443
728,4.82343316642999,0.000905134384868171
729,4.83334187844817,0.000907026190213701
730,4.84376475857794,0.000909065535727706
