Time,Displacement_filtered
2023-05-04 01:20,1.28673601273487
2023-05-04 01:30,1.29984805883485
2023-05-04 01:40,1.31368078462004
2023-05-04 01:50,1.32509612443476
2023-05-04 02:00,1.33373578861687
2023-05-04 02:10,1.34204409537739
2023-05-04 02:20,1.35059369833913
2023-05-04 02:30,1.3587162836433
2023-05-04 02:40,1.3652896633532
2023-05-04 02:50,1.36908127191773
2023-05-04 03:00,1.36880159675869
2023-05-04 03:10,1.36443010529102
2023-05-04 03:20,1.35833139272048
2023-05-04 03:30,1.34983675874984
2023-05-04 03:40,1.34695542181028
2023-05-04 03:50,1.33723235885623
2023-05-04 04:00,1.32564024015793
2023-05-04 04:10,1.31263096035804
2023-05-04 04:20,1.29976039451845
2023-05-04 04:30,1.28822691257778
2023-05-04 04:40,1.27905161007738
2023-05-04 04:50,1.27360750810447
2023-05-04 05:00,1.27073309451552
2023-05-04 05:10,1.26965162890798
2023-05-04 05:20,1.27319435047899
2023-05-04 05:30,1.28238322767506
2023-05-04 05:40,1.29477942764797
2023-05-04 05:50,1.30937861949897
2023-05-04 06:00,1.32527643232251
2023-05-04 06:10,1.34124259463213
2023-05-04 06:20,1.35736267499665
2023-05-04 06:30,1.37221002238767
2023-05-04 06:40,1.38635404640344
2023-05-04 06:50,1.40065497993668
2023-05-04 07:00,1.4212383979118
2023-05-04 07:10,1.43660163893159
2023-05-04 07:20,1.44568888414879
2023-05-04 07:30,1.45007123960015
2023-05-04 07:40,1.45019210203284
2023-05-04 07:50,1.44635657043716
2023-05-04 08:00,1.43904080650887
2023-05-04 08:10,1.42835111523564
2023-05-04 08:20,1.4148757297181
2023-05-04 08:30,1.39908755382958
2023-05-04 08:40,1.38218319965101
2023-05-04 08:50,1.36715450829164
2023-05-04 09:00,1.35517464636094
2023-05-04 09:10,1.34578142299295
2023-05-04 09:20,1.3391115088864
2023-05-04 09:30,1.33479761842632
2023-05-04 09:40,1.33384301662985
2023-05-04 09:50,1.33892591540067
2023-05-04 10:00,1.35142274468249
2023-05-04 10:10,1.37123690954377
2023-05-04 10:20,1.3959101513556
2023-05-04 10:30,1.40641759281896
2023-05-04 10:40,1.41039985067364
2023-05-04 10:50,1.41756655302293
2023-05-04 11:00,1.42698397010852
2023-05-04 11:10,1.44118084295797
2023-05-04 11:20,1.45131131388119
2023-05-04 11:30,1.45926108788908
2023-05-04 11:40,1.46467156660648
2023-05-04 11:50,1.46701841337707
2023-05-04 12:00,1.46751438750505
2023-05-04 12:10,1.46999899627275
2023-05-04 12:20,1.47260799016022
2023-05-04 12:30,1.47092614809878
2023-05-04 12:40,1.46598032122104
2023-05-04 12:50,1.460829541301
2023-05-04 13:00,1.45757533420623
2023-05-04 13:10,1.45668433593925
2023-05-04 13:20,1.45569706817048
2023-05-04 13:30,1.45387451784924
2023-05-04 13:40,1.44907237722504
2023-05-04 13:50,1.43963574461946
2023-05-04 14:00,1.43431559810991
2023-05-04 14:10,1.43759280448313
2023-05-04 14:20,1.4440301443515
2023-05-04 14:30,1.45266764228322
2023-05-04 14:40,1.45685151000595
2023-05-04 14:50,1.46204412244206
2023-05-04 15:00,1.46610426879035
2023-05-04 15:10,1.47032505021045
2023-05-04 15:20,1.47580590738219
2023-05-04 15:30,1.48286204339999
2023-05-04 15:40,1.48842090346363
2023-05-04 15:50,1.49079074728949
2023-05-04 16:00,1.49371119912453
2023-05-04 16:10,1.49818260903198
2023-05-04 16:20,1.50616970514718
2023-05-04 16:30,1.51229830976565
2023-05-04 16:40,1.5183323305953
2023-05-04 16:50,1.51879753778368
2023-05-04 17:00,1.52679386112369
2023-05-04 17:10,1.53305837095411
2023-05-04 17:20,1.53774776422489
2023-05-04 17:30,1.54087904956867
2023-05-04 17:40,1.5425199035847
2023-05-04 17:50,1.54201901201654
2023-05-04 18:00,1.53890348296591
2023-05-04 18:10,1.53402679955
2023-05-04 18:20,1.52797367734911
2023-05-04 18:30,1.51862905130757
2023-05-04 18:40,1.50556394629389
2023-05-04 18:50,1.49340293949257
2023-05-04 19:00,1.48408857200803
2023-05-04 19:10,1.4778193024062
2023-05-04 19:20,1.47544938331227
2023-05-04 19:30,1.4775919630599
2023-05-04 19:40,1.4852928072353
2023-05-04 19:50,1.49354627628287
2023-05-04 20:00,1.50536395038864
2023-05-04 20:10,1.51809442117881
2023-05-04 20:20,1.53928476258033
2023-05-04 20:30,1.55483099187086
2023-05-04 20:40,1.5699199552306
2023-05-04 20:50,1.58350519107067
2023-05-04 21:00,1.59450764572063
2023-05-04 21:10,1.6020739343915
2023-05-04 21:20,1.60630527606719
2023-05-04 21:30,1.60744325257167
2023-05-04 21:40,1.60452192153273
2023-05-04 21:50,1.59736288069489
2023-05-04 22:00,1.59021610176071
2023-05-04 22:10,1.58636791365492
2023-05-04 22:20,1.58414087716055
2023-05-04 22:30,1.58539628704194
2023-05-04 22:40,1.59033659529158
2023-05-04 22:50,1.59582810958338
2023-05-04 23:00,1.60044167790479
2023-05-04 23:10,1.6039072804435
2023-05-04 23:20,1.60577278902927
2023-05-04 23:30,1.60639022678875
2023-05-04 23:40,1.60616573012195
2023-05-04 23:50,1.60516365176721
2023-05-05 00:00,1.60297074514059
2023-05-05 00:10,1.59871688025536
2023-05-05 00:20,1.59262371805295
2023-05-05 00:30,1.58508425750881
2023-05-05 00:40,1.57666183758446
2023-05-05 00:50,1.56895627293943
2023-05-05 01:00,1.56244330030925
2023-05-05 01:10,1.55697991801749
2023-05-05 01:20,1.554788257459
2023-05-05 01:30,1.55016949092432
2023-05-05 01:40,1.55245724144111
2023-05-05 01:50,1.56777898247732
2023-05-05 02:00,1.5829052948688
2023-05-05 02:10,1.59558726720564
2023-05-05 02:20,1.60623318460995
2023-05-05 02:30,1.61942312002174
2023-05-05 02:40,1.63478730680748
2023-05-05 02:50,1.64890072897038
2023-05-05 03:00,1.66044692663634
2023-05-05 03:10,1.66954582469651
2023-05-05 03:20,1.67630675517836
2023-05-05 03:30,1.68126446756564
2023-05-05 03:40,1.68373863039458
2023-05-05 03:50,1.69058364740848
2023-05-05 04:00,1.69468315256693
2023-05-05 04:10,1.68846143788311
2023-05-05 04:20,1.6837601696156
2023-05-05 04:30,1.67877847922602
2023-05-05 04:40,1.67628093514951
2023-05-05 04:50,1.67072889807045
2023-05-05 05:00,1.67345120403962
2023-05-05 05:10,1.67858019982587
2023-05-05 05:20,1.67677222480416
2023-05-05 05:30,1.67310092781033
2023-05-05 05:40,1.66835415114729
2023-05-05 05:50,1.66793800692309
2023-05-05 06:00,1.66853157264491
2023-05-05 06:10,1.66443238362399
2023-05-05 06:20,1.66149746333102
2023-05-05 06:30,1.65968369394531
2023-05-05 06:40,1.65991142730606
2023-05-05 06:50,1.66220264059617
2023-05-05 07:00,1.66600277626392
2023-05-05 07:10,1.67345032986006
2023-05-05 07:20,1.67526060745679
2023-05-05 07:30,1.67508868244348
2023-05-05 07:40,1.6845439631751
2023-05-05 07:50,1.69432364109785
2023-05-05 08:00,1.70491411458388
2023-05-05 08:10,1.7125889240052
2023-05-05 08:20,1.72078327345772
2023-05-05 08:30,1.72768446071683
2023-05-05 08:40,1.73348201449065
2023-05-05 08:50,1.73787539999986
2023-05-05 09:00,1.74249566409253
2023-05-05 09:10,1.74731519974695
2023-05-05 09:20,1.74976097743958
2023-05-05 09:30,1.75049240367336
2023-05-05 09:40,1.7530050678509
2023-05-05 09:50,1.75120103023414
2023-05-05 10:00,1.74573452375108
2023-05-05 10:10,1.73729185934636
2023-05-05 10:20,1.72689671935351
2023-05-05 10:30,1.71555862601698
2023-05-05 10:40,1.70350265461431
2023-05-05 10:50,1.69157838003151
2023-05-05 11:00,1.67983990642045
2023-05-05 11:10,1.66699224488163
2023-05-05 11:20,1.65307571456314
2023-05-05 11:30,1.63964190650216
2023-05-05 11:40,1.62777700381379
2023-05-05 11:50,1.61747208041613
2023-05-05 12:00,1.6092150368677
2023-05-05 12:10,1.60399030918536
2023-05-05 12:20,1.60189095590759
2023-05-05 12:30,1.60261096740786
2023-05-05 12:40,1.60733389510242
2023-05-05 12:50,1.61674404150253
2023-05-05 13:00,1.62738491165868
2023-05-05 13:10,1.6371906782155
2023-05-05 13:20,1.64792746752813
2023-05-05 13:30,1.65985375978734
2023-05-05 13:40,1.67264377895164
2023-05-05 13:50,1.68637756384062
2023-05-05 14:00,1.70056082486473
2023-05-05 14:10,1.71496552896672
2023-05-05 14:20,1.72842874084227
2023-05-05 14:30,1.73888766713544
2023-05-05 14:40,1.74658651443277
2023-05-05 14:50,1.75770981789661
2023-05-05 15:00,1.76626993612926
2023-05-05 15:10,1.76610102879389
2023-05-05 15:20,1.75809546640001
2023-05-05 15:30,1.75002650146212
2023-05-05 15:40,1.74315913890894
2023-05-05 15:50,1.73665721480956
2023-05-05 16:00,1.73068559543087
2023-05-05 16:10,1.72519492500332
2023-05-05 16:20,1.72013216433338
2023-05-05 16:30,1.71510555702681
2023-05-05 16:40,1.71023207830708
2023-05-05 16:50,1.70590028009926
2023-05-05 17:00,1.70218410292661
2023-05-05 17:10,1.70157482263852
2023-05-05 17:20,1.69882532837494
2023-05-05 17:30,1.69897898550089
2023-05-05 17:40,1.69560893903815
2023-05-05 17:50,1.6920184244643
2023-05-05 18:00,1.68880748399529
2023-05-05 18:10,1.68697965963382
2023-05-05 18:20,1.67931601636108
2023-05-05 18:30,1.66842254983147
2023-05-05 18:40,1.66132929054232
2023-05-05 18:50,1.66305185216908
2023-05-05 19:00,1.669376203855
2023-05-05 19:10,1.67893767413514
2023-05-05 19:20,1.69134048337877
2023-05-05 19:30,1.7042181732691
2023-05-05 19:40,1.7170922906893
2023-05-05 19:50,1.72976516573032
2023-05-05 20:00,1.74291428386199
2023-05-05 20:10,1.75787085079531
2023-05-05 20:20,1.77421203746703
2023-05-05 20:30,1.790836144623
2023-05-05 20:40,1.80311024481247
2023-05-05 20:50,1.81874552416693
2023-05-05 21:00,1.82671054277076
2023-05-05 21:10,1.83539693493757
2023-05-05 21:20,1.84113593239621
2023-05-05 21:30,1.84233790354894
2023-05-05 21:40,1.83982871219474
2023-05-05 21:50,1.83481312482437
2023-05-05 22:00,1.82726859793256
2023-05-05 22:10,1.81783731620616
2023-05-05 22:20,1.80667378535689
2023-05-05 22:30,1.7939449537239
2023-05-05 22:40,1.7791832768106
2023-05-05 22:50,1.76245625926701
2023-05-05 23:00,1.74591433116421
2023-05-05 23:10,1.73102243196555
2023-05-05 23:20,1.71911451240633
2023-05-05 23:30,1.71097883727103
2023-05-05 23:40,1.70583478343474
2023-05-05 23:50,1.70362357597822
2023-05-06 00:00,1.70476101941588
2023-05-06 00:10,1.70937723754649
2023-05-06 00:20,1.71238627734365
2023-05-06 00:30,1.7173242235868
2023-05-06 00:40,1.72113775467777
2023-05-06 00:50,1.72339127661383
2023-05-06 01:00,1.72520101323112
2023-05-06 01:10,1.72719927588922
2023-05-06 01:20,1.72969693891332
2023-05-06 01:30,1.73345106557956
2023-05-06 01:40,1.73845384646343
2023-05-06 01:50,1.74377963484812
2023-05-06 02:00,1.74985690041824
2023-05-06 02:10,1.75835621598984
2023-05-06 02:20,1.76921202758399
2023-05-06 02:30,1.78170262568559
2023-05-06 02:40,1.79521823776107
2023-05-06 02:50,1.80824028271559
2023-05-06 03:00,1.81994234336038
2023-05-06 03:10,1.83359269943484
2023-05-06 03:20,1.84349943633834
2023-05-06 03:30,1.84903622307942
2023-05-06 03:40,1.84956226038186
2023-05-06 03:50,1.84534830465769
2023-05-06 04:00,1.83702730116419
2023-05-06 04:10,1.82572752724649
2023-05-06 04:20,1.81215519449962
2023-05-06 04:30,1.79694259388536
2023-05-06 04:40,1.78108663489014
2023-05-06 04:50,1.76561969844165
2023-05-06 05:00,1.75111995784845
2023-05-06 05:10,1.73858618115079
2023-05-06 05:20,1.72982971738158
2023-05-06 05:30,1.72544279653775
2023-05-06 05:40,1.72429784499334
2023-05-06 05:50,1.72583830589779
2023-05-06 06:00,1.72976044322698
2023-05-06 06:10,1.73537197315172
2023-05-06 06:20,1.74276939869268
2023-05-06 06:30,1.75229841323613
2023-05-06 06:40,1.75839423139782
2023-05-06 06:50,1.76333720369726
2023-05-06 07:00,1.76643382404788
2023-05-06 07:10,1.76823598533652
2023-05-06 07:20,1.76872894742383
2023-05-06 07:30,1.76787334957859
2023-05-06 07:40,1.76563832414863
2023-05-06 07:50,1.76224199946364
2023-05-06 08:00,1.75839236146269
2023-05-06 08:10,1.75494351784657
2023-05-06 08:20,1.75239819821819
2023-05-06 08:30,1.75154285494537
2023-05-06 08:40,1.75196110559991
2023-05-06 08:50,1.75226675522229
2023-05-06 09:00,1.75313797403932
2023-05-06 09:10,1.75591517540816
2023-05-06 09:20,1.76101612493315
2023-05-06 09:30,1.7691602815415
2023-05-06 09:40,1.77981137741834
2023-05-06 09:50,1.7920645457696
2023-05-06 10:00,1.80544140942691
2023-05-06 10:10,1.81761008245062
2023-05-06 10:20,1.82873716524426
2023-05-06 10:30,1.84175026818067
2023-05-06 10:40,1.85575126636799
2023-05-06 10:50,1.87196347668049
2023-05-06 11:00,1.89064658815172
2023-05-06 11:10,1.89635278071968
2023-05-06 11:20,1.90102823854093
2023-05-06 11:30,1.90818043041455
2023-05-06 11:40,1.92257899977046
2023-05-06 11:50,1.92962953513334
2023-05-06 12:00,1.92595446017888
2023-05-06 12:10,1.93014618251506
2023-05-06 12:20,1.92537757560931
2023-05-06 12:30,1.91731142402108
2023-05-06 12:40,1.91198742988471
2023-05-06 12:50,1.90804431875448
2023-05-06 13:00,1.90562173258691
2023-05-06 13:10,1.9049025759586
2023-05-06 13:20,1.9060341081189
2023-05-06 13:30,1.9081580325524
2023-05-06 13:40,1.91406510341439
2023-05-06 13:50,1.92448103851455
2023-05-06 14:00,1.93713227839773
2023-05-06 14:10,1.95358677359698
2023-05-06 14:20,1.9690385457153
2023-05-06 14:30,1.97860779034017
2023-05-06 14:40,1.99608325263443
2023-05-06 14:50,2.01224319605939
2023-05-06 15:00,2.02213432975884
2023-05-06 15:10,2.01463317861015
2023-05-06 15:20,2.00115028013163
2023-05-06 15:30,1.9920665311404
2023-05-06 15:40,1.96798921735818
2023-05-06 15:50,1.94472411625435
2023-05-06 16:00,1.92366550427106
2023-05-06 16:10,1.90189125933262
2023-05-06 16:20,1.88230015147875
2023-05-06 16:30,1.86551968631486
2023-05-06 16:40,1.85233918353818
2023-05-06 16:50,1.84399782717051
2023-05-06 17:00,1.84183849633298
2023-05-06 17:10,1.84636002680128
2023-05-06 17:20,1.85862223276524
2023-05-06 17:30,1.87844500612551
2023-05-06 17:40,1.90205312994971
2023-05-06 17:50,1.92815578424532
2023-05-06 18:00,1.95377217498861
2023-05-06 18:10,1.9687374615172
2023-05-06 18:20,1.98739895207138
2023-05-06 18:30,2.00337951198299
2023-05-06 18:40,2.01249639203424
2023-05-06 18:50,2.02342201957066
2023-05-06 19:00,2.0295957478951
