SerialNo,RawDisplacement,FilteredDisplacement
72,0.709,0.669743702374621
73,0.659,0.672829038321409
74,0.745,0.670682835669632
75,0.634,0.666606827787997
76,0.587,0.661531289979339
77,0.646,0.6552082811044
78,0.654,0.648963227007481
79,0.649,0.644700858388911
80,0.792,0.646973464768366
81,0.735,0.650320163705925
82,0.261,0.652604029924635
83,0.532,0.653619422148267
84,0.215,0.653446491130593
85,0.546,0.651705297643362
86,0.654,0.648151364741043
87,0.825,0.643331610392459
88,0.705,0.637758653607788
89,0.457,0.630596143370656
90,0.825,0.622476209302128
91,0.75,0.617207379902814
92,0.916,0.614884261959673
93,0.552,0.611588747016953
94,0.493,0.606758149395718
95,0.696,0.6022713049286
96,0.43,0.600194635495461
97,0.539,0.600737638891841
98,0.543,0.601401104115069
99,0.677,0.597343065292559
100,0.984,0.595940972865221
101,0.534,0.598645304206173
102,0.667,0.604431738486467
103,0.592,0.612163598923663
104,0.734,0.626320829173129
105,0.433,0.644767807708152
106,0.706,0.665247655088607
107,0.738,0.678939829950074
108,0.584,0.68956303512474
109,0.519,0.700418721183553
110,0.653,0.711513238174916
111,0.729,0.722711315858011
112,0.899,0.734174866233371
113,0.848,0.744997974866126
114,0.776,0.754563527857239
115,0.841,0.762787081693118
116,0.709,0.771121824868747
117,0.665,0.780285952215976
118,0.751,0.786786153996624
119,0.906,0.789021052434065
120,0.84,0.790475804785682
121,0.53,0.793783619413599
122,0.837,0.79774541822746
123,0.471,0.799592653838188
124,0.877,0.799697744252085
125,0.96,0.801432624058597
126,0.774,0.804216676463103
127,0.77,0.805184552907532
128,0.605,0.805559381049401
129,0.9,0.8066674858339
130,0.774,0.810338919234721
131,0.82,0.812551934073554
132,0.796,0.813963775591956
133,0.894,0.81395476494692
134,0.861,0.815563479350912
135,0.923,0.820278435763913
136,0.698,0.826141754948792
137,0.977,0.832306729793667
138,0.791,0.838093627083776
139,0.752,0.842842624120331
140,0.771,0.84724399577302
141,0.862,0.851626663320695
142,0.946,0.855879796984089
143,0.717,0.860003373290833
144,0.956,0.864301621379776
145,0.869,0.868841800819155
146,0.864,0.873637413966466
147,2.23,0.878901804650573
148,0.851,0.883271600263508
149,0.887,0.88592813363392
150,1.104,0.889169737927592
151,0.918,0.893854035992652
152,0.97,0.897107975446854
153,0.818,0.897836646427208
154,0.886,0.898220819598191
155,0.915,0.899252801190426
156,0.885,0.90042027363514
157,0.746,0.901095345230208
158,0.94,0.901778356768499
159,1.151,0.904433104839556
160,0.769,0.908949456916111
161,0.916,0.913954237904962
162,0.942,0.918650538869452
163,0.74,0.922150600063052
164,0.804,0.924255234225627
165,1.061,0.924133359301213
166,0.62,0.92098926345563
167,1.097,0.920633121327378
168,0.937,0.916833699176743
169,0.845,0.910058357213374
170,1.012,0.90078069001869
171,0.959,0.894464731813638
172,0.831,0.89209633766378
173,1.071,0.893103783360463
174,0.861,0.896758904426807
175,1.171,0.901021110896752
176,0.825,0.905163403952175
177,0.734,0.909018025992899
178,0.839,0.912924637147253
179,0.752,0.917468958207789
180,1.064,0.92256326495319
181,1.217,0.928828834068247
182,1.143,0.936061910368796
183,0.916,0.94211564233888
184,0.717,0.947505721760298
185,0.94,0.953815129176492
186,1.063,0.959102867184118
187,1.123,0.962013739358314
188,1.001,0.962484982457892
189,0.769,0.960886576825816
190,0.993,0.957472457142868
191,0.796,0.949847835969269
192,0.852,0.939447356590559
193,0.715,0.931146143895824
194,0.937,0.919641996002007
195,0.989,0.911391820865533
196,1.159,0.90834955628237
197,1.002,0.91230742886085
198,0.727,0.919281432959796
199,0.84,0.927783633207473
200,0.926,0.93712781271688
201,0.774,0.946358754077014
202,0.91,0.956518408576606
203,1.081,0.968324425205413
204,1.082,0.981814543659268
205,0.814,0.996423349077879
206,0.95,1.01116873614129
207,1.274,1.02679991178428
208,1.069,1.04253735595118
209,1.041,1.05130116090308
210,1.049,1.05531189873096
211,1.197,1.05534915318075
212,0.883,1.06137563487742
213,0.977,1.0602376143146
214,1.087,1.05246449043332
215,1.079,1.04395567390142
216,1.273,1.03529835275082
217,1.129,1.02528810863385
218,0.843,1.01695055451907
219,0.99,1.01165220286155
220,1.058,1.00811392220515
221,0.876,1.00596950523354
222,0.898,1.00492330760697
223,0.866,1.00516251105521
224,1.201,1.00735352541074
225,0.901,1.01163106437002
226,1.08,1.01773899827189
227,1.215,1.02521192724409
228,1.166,1.03387544538043
229,0.741,1.04338926805099
230,0.964,1.05285813282405
231,1.154,1.06157147131225
232,1.009,1.06911841734377
233,1.085,1.07524466487612
234,1.077,1.07712831416806
235,1.269,1.07235359388098
236,0.932,1.06841711746537
237,1.251,1.05629577379169
238,1.19,1.05679087363027
239,1.063,1.04347536314031
240,0.974,1.02946796429546
241,1.022,1.02252259105872
242,0.929,1.02053322872201
243,1.014,1.02244876067854
244,1.155,1.02868696234477
245,0.9,1.03794980725256
246,1.194,1.04979085474603
247,0.982,1.06363098431085
248,1.006,1.0789769361508
249,0.934,1.09534676067147
250,1.018,1.11158719044755
251,1.266,1.12646886832346
252,1.226,1.1392453544879
253,1.452,1.14978156771298
254,1.302,1.15792102307543
255,0.922,1.16283382054615
256,1.157,1.16468546272168
257,1.511,1.16401070453838
258,1.287,1.16137207149059
259,1.19,1.15747795228005
260,1.099,1.15273043407862
261,1.018,1.14980167454493
262,1.387,1.14838432578983
263,1.051,1.14381661951968
264,1.08,1.14852642908036
265,1.06,1.14420622429003
266,1.12,1.14322029286641
267,1.167,1.14738080303307
268,1.068,1.15390215898672
269,1.29,1.16166675867184
270,1.289,1.16941473686074
271,1.603,1.17558184701257
272,0.979,1.18073227070121
273,1.216,1.18198990652461
274,1.332,1.18370788286353
275,1.237,1.18482129248251
276,0.955,1.18569810407315
277,1.782,1.18640942613212
278,1.083,1.18743333087874
279,1.151,1.18802594326463
280,0.896,1.18780799659696
281,1.038,1.18876603843941
282,1.386,1.19174511725543
283,1.181,1.19467929894969
284,1.147,1.19772028779323
285,1.417,1.20125291652226
286,1.085,1.20588168882834
287,1.173,1.21351466000786
288,1.389,1.22193575452179
289,1.28,1.22966004103269
290,1.343,1.2370897589565
291,1.255,1.24284573307315
292,1.577,1.24651149776183
293,1.184,1.24801567093008
294,1.069,1.24743075088784
295,0.706,1.24525923705408
296,0.898,1.24104150815895
297,1.283,1.23722524721106
298,1.266,1.23542365029868
299,1.155,1.22558797813047
300,1.323,1.21928604208246
301,1.289,1.21560655648329
302,1.299,1.22097887501525
303,1.041,1.22492078903937
304,1.195,1.22576345648721
305,1.25,1.22353443550673
306,1.168,1.21973857575685
307,1.033,1.21391887690941
308,1.133,1.20643441322802
309,1.268,1.19797935205453
310,1.294,1.18561938005356
311,1.43,1.17837312164269
312,1.385,1.17756979953864
313,1.079,1.18300456363592
314,1.036,1.19244985662741
315,1.083,1.20345890166881
316,1.365,1.21442228040068
317,1.1,1.22445607413587
318,1.269,1.23401761612859
319,0.913,1.24313669657971
320,1.463,1.25184109181492
321,1.173,1.26017380176216
322,1.517,1.26779352999166
323,1.065,1.27467086114976
324,1.422,1.27812886696517
325,1.559,1.27589072566107
326,1.148,1.27928810952243
327,1.409,1.28458107826904
328,1.344,1.28916509442924
329,1.249,1.2826475963595
330,1.255,1.27319996836563
331,1.112,1.25899694262459
332,1.21,1.25072761406946
333,1.338,1.24318000692924
334,1.125,1.238806741057
335,1.116,1.23617304589173
336,1.205,1.23418261146156
337,1.256,1.2406408620758
338,1.146,1.24967783041724
339,1.26,1.26099365282201
340,1.545,1.27390616640981
341,1.431,1.28535417986203
342,1.244,1.29570607751197
343,1.435,1.30708177445299
344,1.266,1.31923094387099
345,1.334,1.33130234046984
346,1.278,1.3425854377483
347,1.437,1.35193631418932
348,1.45,1.35867651795566
349,1.287,1.3625850495884
350,1.245,1.36405076881645
351,1.479,1.36321281386609
352,1.374,1.35988201703448
353,1.395,1.35439130623902
354,1.327,1.34641410071209
355,1.388,1.33618262098766
356,1.095,1.32589986636695
357,1.081,1.31537436194787
358,1.532,1.31078160869076
359,1.339,1.30276855681495
360,1.384,1.2954649614921
361,1.263,1.28924142619768
362,1.263,1.28499578500369
363,1.272,1.28298500229859
364,1.2,1.28348380668465
365,1.149,1.28716533422779
366,1.386,1.2927525962597
367,1.441,1.29932182123457
368,1.143,1.3090005317265
369,1.325,1.32161802601135
370,1.276,1.3358971904985
371,1.402,1.35170828868875
372,1.428,1.37372314279593
373,1.253,1.39274685552569
374,1.372,1.40799013774043
375,1.683,1.42039344487093
376,1.429,1.42963428453727
377,1.455,1.43544935833832
378,1.368,1.43780795801339
379,1.194,1.43639552014285
380,1.479,1.43155195824718
381,1.487,1.42346943973283
382,1.524,1.41311646633017
383,1.141,1.40288875421123
384,1.264,1.39357331108303
385,1.498,1.38473975575716
386,1.511,1.37649600432596
387,1.22,1.36845541026673
388,1.282,1.36110781183275
389,1.317,1.35665225061912
390,1.443,1.35533438548742
391,1.412,1.35772505978627
392,1.213,1.36309153657275
393,1.289,1.36544642741942
394,1.415,1.36542465781004
395,1.049,1.36951516427797
396,1.339,1.37954424743161
397,1.514,1.39792281396895
398,1.455,1.41706791458798
399,1.654,1.43009584915267
400,1.53,1.44155496634613
401,1.074,1.45138925674465
402,1.316,1.45834171969717
403,1.545,1.46428689026855
404,1.125,1.46913463952631
405,1.569,1.47007235802868
406,1.359,1.46771349564964
407,1.435,1.46455400206346
408,1.863,1.46204262221283
409,1.11,1.4606237423134
410,1.806,1.45898290367918
411,1.554,1.45671097353817
412,1.588,1.45457101500818
413,1.291,1.45275071674501
414,1.287,1.45229704388068
415,1.406,1.45345473477462
416,1.452,1.45418294747025
417,1.269,1.45408926067201
418,1.677,1.45177723785443
419,1.572,1.44591841154179
420,1.385,1.44337926498414
421,1.564,1.44813035576453
422,1.346,1.45567350625866
423,1.62,1.46451218440666
424,1.481,1.46956394730068
425,1.44,1.4754982409483
426,1.419,1.48087937753813
427,1.591,1.48541294785428
428,1.506,1.49276110217463
429,1.395,1.50000517280378
430,1.662,1.50602509561618
431,1.419,1.50530058640466
432,1.605,1.51083634551747
433,1.502,1.51708679769566
434,1.397,1.52302115596953
435,1.545,1.52831429279633
436,1.645,1.53301952630691
437,1.587,1.53640769725263
438,1.492,1.53795148921809
439,1.489,1.53816473220461
440,1.797,1.53678353258014
441,1.524,1.53153940921492
442,1.651,1.52255325220359
443,1.331,1.51358186992423
444,1.649,1.5056274966393
445,1.065,1.49862734388217
446,1.444,1.49350643007186
447,1.622,1.4913238313546
448,1.81,1.49152565882469
449,1.484,1.49377030323289
450,1.326,1.49813415263681
451,1.565,1.50392709754589
452,1.39,1.51101612157742
453,1.379,1.5190939563601
454,1.39,1.52881676264023
455,1.463,1.53644915599466
456,1.884,1.54481991841231
457,1.618,1.55286667046104
458,1.634,1.56661773419532
459,1.686,1.57528439351562
460,1.653,1.58344685944193
461,1.593,1.59064567001254
462,1.197,1.59644870071833
463,1.345,1.60008859106955
464,1.667,1.6018419945218
465,1.568,1.60379027141708
466,1.39,1.60494441383253
467,1.581,1.60270128914009
468,1.601,1.59956474924385
469,1.475,1.59816758407604
470,1.577,1.59695207804552
471,1.609,1.5962247977912
472,1.661,1.59654865665014
473,1.658,1.59793619482969
474,1.817,1.59948483019213
475,1.671,1.60003044152652
476,1.579,1.59900468883191
477,1.559,1.59604572552212
478,1.442,1.59167853742196
479,1.556,1.58701961420531
480,1.682,1.58207864576914
481,1.653,1.57648822347889
482,1.521,1.57189560832104
483,1.481,1.56382667738414
484,1.429,1.55898287270041
485,1.562,1.56244879396744
486,1.834,1.56697305902534
487,1.598,1.57248128235761
488,1.867,1.57801729311616
489,1.469,1.58660717344607
490,1.508,1.59852923394575
491,1.54,1.61128912432947
492,1.361,1.62219875909906
493,1.782,1.63045043160921
494,1.776,1.63809722075192
495,1.65,1.64643833099345
496,1.612,1.65448710605442
497,1.913,1.66758574317023
498,1.895,1.67929828724441
499,1.605,1.68243427496574
500,1.906,1.68585596184532
501,1.478,1.68773802978294
502,1.428,1.68974947566717
503,1.677,1.68885690266455
504,1.811,1.68712718892601
505,1.7,1.68461369582355
506,1.38,1.68110063279849
507,1.543,1.67585028286615
508,1.726,1.67004198497075
509,1.776,1.66488135333295
510,1.768,1.66759280534238
511,1.401,1.67052437135264
512,1.79,1.66887231674347
513,1.591,1.66682706681334
514,1.383,1.6650969450106
515,1.314,1.66547965060103
516,2.681,1.66526540136066
517,1.692,1.6638641610914
518,1.765,1.6636191647227
519,1.644,1.66552193234184
520,1.806,1.6697761728759
521,1.538,1.67636870244687
522,1.61,1.68436951276758
523,1.618,1.69430212217862
524,1.707,1.69886470846205
525,1.729,1.70121672177666
526,2.974,1.71009638927434
527,1.529,1.71820465305072
528,1.94,1.72627926638845
529,1.662,1.731320422137
530,2.061,1.73613081633112
531,1.502,1.74130381072726
532,1.757,1.7467915240224
533,1.808,1.74952550137467
534,1.774,1.75015990504894
535,1.659,1.74977150237849
536,1.74,1.74654175272255
537,1.673,1.73949793288898
538,1.515,1.73201258120273
539,1.836,1.72272171393615
540,1.723,1.71272581580754
541,1.736,1.70101687579449
542,1.868,1.68820256716407
543,1.523,1.67579882262647
544,1.757,1.66409408801899
545,1.588,1.65278912459309
546,1.619,1.64207860644774
547,1.522,1.63255628354159
548,1.684,1.62433821744154
549,1.522,1.6174628666767
550,1.602,1.61256992427267
551,1.763,1.61010128802196
552,1.701,1.61021241064976
553,1.659,1.61312924655195
554,1.547,1.61860405991741
555,1.493,1.62602865448701
556,1.568,1.63609296344019
557,1.519,1.64920285958383
558,1.917,1.66260399653003
559,1.637,1.67486159470332
560,1.68,1.68754696758546
561,1.699,1.70019306176409
562,1.709,1.71167822774122
563,1.708,1.72629357994717
564,1.758,1.74004161826938
565,4.055,1.74808161309255
566,1.828,1.74924329076694
567,1.744,1.74842172177135
568,1.759,1.74778429939492
569,1.711,1.74723537328085
570,1.805,1.7459925395587
571,1.906,1.74365096736916
572,1.586,1.74070039200354
573,1.937,1.73703845672299
574,1.611,1.73263718099297
575,1.795,1.72783273925932
576,1.62,1.72257506017908
577,1.741,1.71888286625697
578,1.467,1.71288850339502
579,1.898,1.70871424620085
580,1.628,1.70172877198749
581,1.599,1.69502780365786
582,1.932,1.68895804667542
583,1.791,1.68338524993965
584,1.766,1.67856004652505
585,1.725,1.67550514934523
586,1.582,1.67434008766065
587,1.677,1.67480407127219
588,1.501,1.6773733178314
589,1.609,1.68330444092741
590,1.478,1.68640967001996
591,1.943,1.68644209838883
592,1.708,1.68821194846632
593,1.676,1.69502424808998
594,1.531,1.70369391081779
595,1.826,1.71417348145728
596,1.613,1.72692676220156
597,2.005,1.74087054940711
598,1.862,1.75515982628052
599,1.572,1.77199848713827
600,1.798,1.78741571241526
601,1.806,1.80297958398532
602,1.754,1.81729911811527
603,2.819,1.82888614371992
604,1.899,1.83449552787841
605,1.507,1.83793266087834
606,1.584,1.83511470083224
607,1.866,1.83131014770351
608,1.661,1.82483103620881
609,1.86,1.81614685957271
610,1.987,1.80647920084002
611,1.895,1.79676405882917
612,1.865,1.7868879267775
613,1.76,1.77700142082433
614,1.525,1.76706563827562
615,1.67,1.75691811870074
616,1.699,1.74608282167774
617,1.392,1.73495899878027
618,1.821,1.72504005750958
619,1.701,1.71676905236918
620,1.73,1.7107865290228
621,1.708,1.70749340400358
622,1.788,1.70607918915351
623,1.587,1.70612312013092
624,1.597,1.70809998849181
625,2.039,1.71254171437863
626,1.997,1.71581953120564
627,1.712,1.72129402933361
628,1.924,1.72673597894215
629,1.403,1.73103832079034
630,1.748,1.73519449325713
631,1.71,1.74090537487448
632,1.644,1.74842134007577
633,1.802,1.75755465066257
634,1.758,1.76794382816589
635,1.632,1.77861993823698
636,1.831,1.78886938599166
637,1.646,1.80132238048111
638,1.833,1.81224043203167
639,1.832,1.82138871045085
640,1.795,1.82790048472808
641,2.017,1.83163649372837
642,1.989,1.83281765491082
643,1.802,1.83193455954923
644,1.789,1.8286406271818
645,2.429,1.82278070070547
646,1.871,1.81486709242826
647,1.982,1.80532174283477
648,1.84,1.79480477588287
649,1.712,1.78426358234074
650,1.716,1.77406078857629
651,1.659,1.76418951221445
652,1.822,1.75502479714289
653,1.675,1.74704482012254
654,1.72,1.74033094241855
655,1.584,1.73509499912653
656,1.51,1.73247806128665
657,1.797,1.7329396754453
658,1.732,1.7353841751735
659,1.899,1.73919547819546
660,1.706,1.74398963334469
661,1.907,1.74914102508693
662,1.68,1.75468240108261
663,1.781,1.76067673968023
664,1.831,1.76306404292864
665,1.767,1.76393277620757
666,1.658,1.76315621423148
667,1.617,1.76167261619406
668,1.789,1.75977962721399
669,2.113,1.7581995526116
670,1.602,1.75694565406027
671,1.944,1.75521554879415
672,1.739,1.75348500658378
673,1.901,1.75283885804722
674,1.744,1.75380636687551
675,1.75,1.7571759854544
676,1.739,1.76245665559213
677,1.835,1.76903176784889
678,1.7,1.77699375768093
679,1.717,1.78475818586524
680,1.796,1.79252886269542
681,1.805,1.80272218759805
682,1.883,1.81486037468928
683,1.967,1.83013142751381
684,1.8,1.84879475508855
685,1.916,1.85839616507897
686,1.897,1.86727434193947
687,1.732,1.87789253890921
688,1.839,1.89429955860644
689,2.005,1.90520642098197
690,1.951,1.90805466642076
691,2,1.9175707850107
692,1.881,1.91979951789491
693,1.792,1.91803186353911
694,1.681,1.91678832312497
695,1.968,1.91501193030688
696,1.97,1.91309250936837
697,2.114,1.91134971870794
698,1.768,1.91112222699959
699,2.019,1.91254696060629
700,1.815,1.91546947566198
701,1.786,1.9193791016509
702,2.136,1.92390063217592
703,1.785,1.93055697273449
704,1.988,1.9390411762964
705,1.816,1.94963773489717
706,2.139,1.96187577196442
707,2.031,1.9743867101129
708,1.659,1.98410232898451
709,1.893,1.9904211613606
710,2.004,1.99058914590215
711,2.151,1.98276048264446
712,1.933,1.98063904728159
713,2.035,1.97826858699081
714,2.17,1.97288086888107
715,2.124,1.95707883836336
716,1.757,1.94031548288721
717,1.681,1.92890432792126
718,2.05,1.90816118178249
719,1.686,1.89210293470831
720,1.975,1.88146195922642
721,1.856,1.8733372224158
722,1.584,1.86929271485345
723,1.851,1.86905310668509
724,1.779,1.87199258943445
725,1.81,1.87849420600302
726,1.918,1.89009106180422
727,1.978,1.89915851921578
728,1.746,1.91685297415927
729,1.948,1.93803955227093
730,2.174,1.95645057529222
731,2.072,1.97693970490146
732,1.822,1.99283980132146
733,2.042,2.00112714707552
734,2.184,2.00693012384158
735,1.889,2.01064630394583
736,2.413,2.01346333914141
737,1.987,2.01572252542563
738,1.942,2.01640937969191
739,2.087,2.01456160041463
740,2.149,2.01134692931631
741,1.682,2.00824955790745
742,1.888,2.00594406832617
743,2.101,2.00482511719566
744,2.112,2.00528003715419
745,1.938,2.00914998766356
746,1.813,2.01633912984056
747,2.034,2.02026434301194
748,1.799,2.02334839759268
749,2.176,2.02998015275497
750,2.191,2.04043486415447
751,1.781,2.05031225258048
752,2.099,2.05784771157382
753,2.101,2.06104338532102
754,2.024,2.0686937820808
755,1.983,2.07129147885036
756,2.229,2.07174278381982
757,1.942,2.07452729328393
758,2.361,2.07318508123158
759,2.108,2.06988738759697
760,2.193,2.06934654849115
761,1.98,2.06676604623453
762,2.013,2.06984967052163
763,1.938,2.06629271295335
764,2.265,2.06298412754052
765,2.193,2.05907075681748
766,1.9,2.0564600949383
767,1.941,2.0548670644271
768,2.212,2.05396672445409
769,2.058,2.05378628025236
770,2.093,2.05431857120022
771,1.867,2.05567651578731
772,2.211,2.05570130727742
773,2.203,2.05303201576723
774,1.946,2.05489666404058
775,1.798,2.05845604701731
776,1.58,2.06242060911347
777,2.329,2.061848788784
778,5.314,2.06028555282046
779,1.875,2.06064508517026
780,2.069,2.0632376503985
781,2.073,2.06720194329977
782,2.077,2.07152390225753
783,2.04,2.07578536279806
784,2.17,2.07952322756228
785,2.011,2.08208434358613
786,2.243,2.08361223470602
787,1.851,2.08447308569164
788,2.21,2.08704683426959
789,2.045,2.08114812972226
790,2.118,2.07817828492192
791,2.057,2.07377308655233
792,2.282,2.06938822169028
793,1.918,2.06469994137697
794,2.16,2.06105401125291
795,2.155,2.05972767797582
796,1.914,2.0608942903674
797,2.013,2.0644123854583
798,1.904,2.07027247989013
799,2.058,2.07822280297264
800,2.041,2.08746535414244
801,2.1,2.09740810383462
802,2.264,2.11066086703082
803,2.142,2.12307809966557
804,1.964,2.13656969957387
805,1.973,2.15157383108773
806,2.53,2.1663292106062
807,2.234,2.1801272926478
808,2.175,2.1935315817164
809,3.085,2.2059121935679
810,2.238,2.21739953957783
811,2.562,2.22879846731645
812,2.142,2.23954214359665
813,2.13,2.25401898054902
814,2.358,2.26429029688509
815,1.973,2.26913777742285
816,2.244,2.26887687610464
817,2.207,2.26278756528707
818,2.376,2.25146845366435
819,2.029,2.24398219156462
820,2.336,2.23741254462435
821,2.352,2.22915214184184
822,2.275,2.21843171933357
823,2.309,2.20693228698963
824,2.08,2.1956183413087
825,1.96,2.18829236706602
826,1.976,2.18529521139702
827,2.528,2.18307847380786
828,2.082,2.18056311936133
829,2.252,2.17815642542318
830,2.106,2.1769522972068
831,2.069,2.17799860314285
832,2.067,2.18147139997764
833,2.362,2.18748608746378
834,2.44,2.19560204230773
835,2.353,2.20488157914497
836,2.153,2.21562888228795
837,2.14,2.22725672371884
838,2.384,2.23799781215787
839,2.256,2.24814540443742
840,2.195,2.25034194112061
841,2.374,2.24852596543135
842,2.281,2.24075083975827
843,2.011,2.23158467438984
844,2.237,2.22436075957991
845,2.141,2.22168587680764
846,2.449,2.21543701546606
847,2.097,2.20715368682858
848,2.453,2.20022816625795
849,2.189,2.19707310587036
850,2.145,2.19793380788244
851,2.171,2.20341940125956
852,2.095,2.20971001739189
853,2.281,2.21438092254721
854,2.496,2.21998229874238
855,2.081,2.22820467799036
856,2.561,2.23853196651898
857,2.466,2.2512044886005
858,2.021,2.26489172972597
859,2.264,2.27588294641374
860,2.281,2.28340836137944
861,2.266,2.28896510768456
862,2.106,2.29328723479252
863,2.458,2.29679745512886
864,2.425,2.29977959753442
865,2.316,2.30245780623
866,2.327,2.30431836187908
867,2.505,2.30510319982021
868,2.138,2.3045919921271
869,2.216,2.3067538460778
870,2.177,2.31027602272015
871,2.348,2.30909749620524
872,2.359,2.31243073518672
873,2.248,2.31473080212703
874,2.045,2.31726883746599
875,2.412,2.3187615171045
876,2.328,2.32334164898454
877,2.686,2.32842668323511
878,2.312,2.33411870811129
879,2.344,2.34013599746593
880,2.468,2.34687228397098
881,2.163,2.35358810231257
882,2.235,2.35903692128059
883,2.34,2.36466137521979
884,2.435,2.36887106791468
885,2.17,2.36810038029138
886,2.456,2.36497352899482
887,2.667,2.3620621486567
888,2.646,2.35891376781446
889,2.224,2.35595225204054
890,2.37,2.35317414600642
891,2.239,2.35008795638166
892,2.791,2.34664683724002
893,2.28,2.34326496310335
894,2.131,2.34055978329427
895,2.348,2.33921478795124
896,2.338,2.33877328430288
897,2.41,2.33801424966598
898,2.276,2.34384105310965
899,2.409,2.34656939792889
900,1.629,2.350664821554
901,2.277,2.35628742417895
902,2.109,2.36583822050642
903,2.549,2.37493054314597
904,2.383,2.38532497569322
905,2.498,2.39651277936233
906,2.443,2.40909571391991
907,2.318,2.42207707878375
908,2.44,2.43604486933088
909,2.442,2.45268634687149
910,2.63,2.46914616798152
911,2.53,2.48185611413505
912,2.452,2.49226924179314
913,2.359,2.50103167902335
914,2.669,2.50761280908299
915,2.502,2.51294158678924
916,2.225,2.51655308863443
917,2.577,2.51761174600288
918,2.701,2.51616502556934
919,2.528,2.51209417192935
920,2.445,2.5059649779285
921,2.627,2.49421821078742
922,2.854,2.48376697433907
923,2.316,2.47119398298969
924,2.542,2.45705062585963
925,2.438,2.44215613469255
926,2.338,2.428335511745
927,2.257,2.4167342137404
928,2.415,2.40769552525917
929,2.347,2.40083098174177
930,2.725,2.39685858330488
931,2.74,2.39846086115327
932,2.353,2.40597863158716
933,2.27,2.41666940918188
934,2.352,2.43011266699755
935,2.473,2.44527304473014
936,2.377,2.45950234662329
937,2.519,2.47143141123833
938,2.621,2.48203009487254
939,2.431,2.49171215897266
940,2.733,2.50043128132852
941,2.7,2.50824907745397
942,2.682,2.51374170914321
943,2.496,2.51544025203365
944,2.399,2.51336086585183
945,2.391,2.50864351483071
946,2.577,2.5023587330293
947,2.698,2.49291179940956
948,2.285,2.48601755297391
949,2.467,2.47944447096405
950,2.455,2.47697295373783
951,2.775,2.47602538370547
952,2.437,2.47629099777378
953,2.563,2.47857710552624
954,2.335,2.48312497292764
955,2.411,2.49089823918436
956,2.389,2.50276785360436
957,2.587,2.51676443291067
958,2.764,2.52966533728859
959,2.468,2.54147115426108
960,2.549,2.55276351643842
961,2.518,2.56219106788465
962,2.71,2.56919212583684
963,2.632,2.57753458343596
964,2.63,2.58480055094064
965,2.665,2.58463841308452
966,2.407,2.58404293890452
967,2.459,2.58262108785981
968,2.587,2.57954402080274
969,2.545,2.57517475348572
970,2.695,2.56944267810929
971,2.583,2.57183437325623
972,2.332,2.57306222575885
973,2.315,2.57071935580119
974,2.631,2.57837342864642
975,2.634,2.58844728117535
976,2.415,2.59799682739803
977,2.375,2.60455515074129
978,2.692,2.60955253999775
979,2.785,2.61968837501281
980,2.504,2.62680879669453
981,2.344,2.63555116458599
982,2.755,2.64399108133624
983,2.774,2.6512237793102
984,2.62,2.65899006807109
985,2.835,2.66811318189379
986,2.581,2.6769247757402
987,2.932,2.68440700973679
988,2.532,2.69116422664676
989,2.646,2.69764716129872
990,2.819,2.69973224776698
991,2.618,2.69881584262777
992,2.452,2.70122889933389
993,2.727,2.70925241668828
994,2.855,2.7081317661527
995,2.736,2.70836009535761
996,2.589,2.70976876142934
997,2.947,2.71562092076215
