SerialNo,Displacement_mm,Velocity_mm_min
244,1.02868696234477,0.000259286440820617
245,1.03794980725256,0.000255522976170283
246,1.04979085474603,0.000251376675132182
247,1.06363098431085,0.000247045345061693
248,1.0789769361508,0.000242746210769798
249,1.09534676067147,0.000238402166755102
250,1.11158719044755,0.000233670076687516
251,1.12646886832346,0.000228589458650066
252,1.1392453544879,0.000223513591292862
253,1.14978156771298,0.000218382460319558
254,1.15792102307543,0.000213552338163416
255,1.16283382054615,0.000209435132915535
256,1.16468546272168,0.000205864470226709
257,1.16401070453838,0.000202665341906268
258,1.16137207149059,0.0001997996518196
259,1.15747795228005,0.000197155857063523
260,1.15273043407862,0.000194824885397027
261,1.14980167454493,0.00019321797166543
262,1.14838432578983,0.000192115765997855
263,1.14381661951968,0.000191169372097396
264,1.14852642908036,0.000190428921351737
265,1.14420622429003,0.000189431963862177
266,1.14322029286641,0.000188430095977484
267,1.14738080303307,0.000187541410258557
268,1.15390215898672,0.000186852201338109
269,1.16166675867184,0.000186460208069149
270,1.16941473686074,0.000186322591405348
271,1.17558184701257,0.000186508430331842
272,1.18073227070121,0.000187423490957366
273,1.18198990652461,0.000189028002916077
274,1.18370788286353,0.000191076436182015
275,1.18482129248251,0.000193300561022582
276,1.18569810407315,0.000195487800221825
277,1.18640942613212,0.000197992871462352
278,1.18743333087874,0.000200932032468135
279,1.18802594326463,0.000204038037190635
280,1.18780799659696,0.000207129821079344
281,1.18876603843941,0.000210041534628574
282,1.19174511725543,0.000212619786017539
283,1.19467929894969,0.000214711692496336
284,1.19772028779323,0.000216064467618638
285,1.20125291652226,0.000216625977950036
286,1.20588168882834,0.000216593721852128
287,1.21351466000786,0.00021586668600594
288,1.22193575452179,0.000214732750370863
289,1.22966004103269,0.000213109880325561
290,1.2370897589565,0.000211153125183917
291,1.24284573307315,0.000209058358735404
292,1.24651149776183,0.000207029171867666
293,1.24801567093008,0.000204612175811473
294,1.24743075088784,0.000202070692517715
295,1.24525923705408,0.000200306348154289
296,1.24104150815895,0.00019942130513718
297,1.23722524721106,0.000199300107298024
298,1.23542365029868,0.000199777471864515
299,1.22558797813047,0.000200308413283682
300,1.21928604208246,0.000200542508853981
301,1.21560655648329,0.000200522984520057
302,1.22097887501525,0.00020023713374092
303,1.22492078903937,0.00019951846535848
304,1.22576345648721,0.000198309910675283
305,1.22353443550673,0.000196069775831305
306,1.21973857575685,0.000192690933619173
307,1.21391887690941,0.00018910176137936
308,1.20643441322802,0.000185360150231096
309,1.19797935205453,0.000181575497567853
310,1.18561938005356,0.000178676606526036
311,1.17837312164269,0.000176655847266495
312,1.17756979953864,0.000175521910878786
313,1.18300456363592,0.000175272344740504
314,1.19244985662741,0.000175422969921467
315,1.20345890166881,0.000176791765104032
316,1.21442228040068,0.000179446067762584
317,1.22445607413587,0.000182062010454078
318,1.23401761612859,0.000184158868820861
319,1.24313669657971,0.000185574836329858
320,1.25184109181492,0.000186326296907246
321,1.26017380176216,0.000186385801006807
322,1.26779352999166,0.000185986032298991
323,1.27467086114976,0.000184764443828877
324,1.27812886696517,0.000182644999103272
325,1.27589072566107,0.000179118496773741
326,1.27928810952243,0.000173120026783649
327,1.28458107826904,0.00016535599458638
328,1.28916509442924,0.00015732161190992
329,1.2826475963595,0.000148785959401625
330,1.27319996836563,0.000139256659990758
331,1.25899694262459,0.000129025197933262
332,1.25072761406946,0.000118851720554329
333,1.24318000692924,0.000109017656210137
334,1.238806741057,0.000100172887556509
335,1.23617304589173,9.24439417167962e-05
336,1.23418261146156,8.57932138518872e-05
337,1.2406408620758,8.02190669648367e-05
338,1.24967783041724,7.61815247587368e-05
339,1.26099365282201,7.37015501023312e-05
340,1.27390616640981,7.23836054579683e-05
341,1.28535417986203,7.22530200892492e-05
342,1.29570607751197,7.37774073373506e-05
343,1.30708177445299,7.6280871954438e-05
344,1.31923094387099,8.05320230321502e-05
345,1.33130234046984,8.65801336868926e-05
346,1.3425854377483,9.38859918589196e-05
347,1.35193631418932,0.000102053028267087
348,1.35867651795566,0.000110322971994229
349,1.3625850495884,0.000118544577779773
350,1.36405076881645,0.000127321371322712
351,1.36321281386609,0.000136817043728646
352,1.35988201703448,0.000146573028097172
353,1.35439130623902,0.000156721349442123
354,1.34641410071209,0.000166446034840493
355,1.33618262098766,0.000175654361052877
356,1.32589986636695,0.000184258815876869
357,1.31537436194787,0.000191420665698956
358,1.31078160869076,0.000197295993095873
359,1.30276855681495,0.00020303271543908
360,1.2954649614921,0.000207685709636098
361,1.28924142619768,0.000209892480603119
362,1.28499578500369,0.000209666834374026
363,1.28298500229859,0.000208103310505075
364,1.28348380668465,0.000206524944592758
365,1.28716533422779,0.000204895255089531
366,1.2927525962597,0.000204160234598453
367,1.29932182123457,0.000203998578978316
368,1.3090005317265,0.000203755874027694
369,1.32161802601135,0.000202948166623108
370,1.3358971904985,0.000201604820457887
371,1.35170828868875,0.000201054015501995
372,1.37372314279593,0.000202457335187958
373,1.39274685552569,0.000204532819995061
374,1.40799013774043,0.000206111914587966
375,1.42039344487093,0.000208207659081652
376,1.42963428453727,0.000211471255181982
377,1.43544935833832,0.000215574600101451
378,1.43780795801339,0.000219677537292119
379,1.43639552014285,0.000222917236558944
380,1.43155195824718,0.000225018827346511
381,1.42346943973283,0.000226589617147661
382,1.41311646633017,0.000228072821445598
383,1.40288875421123,0.000229742500129251
384,1.39357331108303,0.000230539870366187
385,1.38473975575716,0.000230608677161541
386,1.37649600432596,0.000231229543571394
387,1.36845541026673,0.000231451033816683
388,1.36110781183275,0.000231504509222571
389,1.35665225061912,0.000230446288860082
390,1.35533438548742,0.000228251785663686
391,1.35772505978627,0.000225265418049629
392,1.36309153657275,0.000221875211285095
393,1.36544642741942,0.00021883049811845
394,1.36542465781004,0.000216318461429519
395,1.36951516427797,0.000214161794270231
396,1.37954424743161,0.000212778971794484
397,1.39792281396895,0.00021209971988837
398,1.41706791458798,0.000211497435917429
399,1.43009584915267,0.000211564596295289
400,1.44155496634613,0.000211921061393134
401,1.45138925674465,0.000213132250039185
402,1.45834171969717,0.00021579738252614
403,1.46428689026855,0.000218807291485821
404,1.46913463952631,0.000221419064698214
405,1.47007235802868,0.00022342671495243
406,1.46771349564964,0.000226531839787154
407,1.46455400206346,0.000231845639890719
408,1.46204262221283,0.000238314850201556
409,1.4606237423134,0.000244867025353869
410,1.45898290367918,0.00025168099979209
411,1.45671097353817,0.00025758554641226
412,1.45457101500818,0.000262088768872162
413,1.45275071674501,0.000265486294287537
414,1.45229704388068,0.000267466236104654
415,1.45345473477462,0.000268500603311464
416,1.45418294747025,0.000269227605524524
417,1.45408926067201,0.000268352336767534
418,1.45177723785443,0.000265588589234963
419,1.44591841154179,0.000261144969674174
420,1.44337926498414,0.000254774263373676
421,1.44813035576453,0.00024737081460924
422,1.45567350625866,0.000238628649876736
423,1.46451218440666,0.000229452458118726
424,1.46956394730068,0.00022030011239269
425,1.4754982409483,0.000211573854436968
426,1.48087937753813,0.000203017469419201
427,1.48541294785428,0.000194383424217721
428,1.49276110217463,0.000185445817772761
429,1.50000517280378,0.000177531415954757
430,1.50602509561618,0.00017178356161072
431,1.50530058640466,0.000167267198097516
432,1.51083634551747,0.000163594833960197
433,1.51708679769566,0.000161122241922471
434,1.52302115596953,0.000160114608799638
435,1.52831429279633,0.000160374408853232
436,1.53301952630691,0.000161872705306031
437,1.53640769725263,0.000164267328872833
438,1.53795148921809,0.00016750375866327
439,1.53816473220461,0.000171519774069558
440,1.53678353258014,0.00017617900146781
441,1.53153940921492,0.000180830769910157
442,1.52255325220359,0.000185128720639048
443,1.51358186992423,0.00018930937191732
444,1.5056274966393,0.000193404747130531
445,1.49862734388217,0.00019747462081352
446,1.49350643007186,0.00020047051487894
447,1.4913238313546,0.000202216422630828
448,1.49152565882469,0.000203322347452584
449,1.49377030323289,0.00020418432814976
450,1.49813415263681,0.000205000572855207
451,1.50392709754589,0.000205083178706532
452,1.51101612157742,0.000204129007141152
453,1.5190939563601,0.000202673464003415
454,1.52881676264023,0.0002008695944234
455,1.53644915599466,0.000198542096196655
456,1.54481991841231,0.000195738013236549
457,1.55286667046104,0.000192461832315384
458,1.56661773419532,0.000188693795339855
459,1.57528439351562,0.000185047564392403
460,1.58344685944193,0.000181617158446084
461,1.59064567001254,0.000178065770851274
462,1.59644870071833,0.000174852016737761
463,1.60008859106955,0.000171891905951333
464,1.6018419945218,0.000170120517224296
465,1.60379027141708,0.000170123882467335
466,1.60494441383253,0.000170193432847853
467,1.60270128914009,0.000170374551511909
468,1.59956474924385,0.000170543726919432
469,1.59816758407604,0.000170814976311099
470,1.59695207804552,0.000171205153873001
471,1.5962247977912,0.000171789904704463
472,1.59654865665014,0.000172553484937913
473,1.59793619482969,0.000173606266263782
474,1.59948483019213,0.000174919190587112
475,1.60003044152652,0.000175648704701137
476,1.59900468883191,0.000175327689837838
477,1.59604572552212,0.000174480704078441
478,1.59167853742196,0.00017378168913511
479,1.58701961420531,0.000173255940796315
480,1.58207864576914,0.000172729280308645
481,1.57648822347889,0.000171665528857092
482,1.57189560832104,0.000170182089812411
483,1.56382667738414,0.000168146675717517
484,1.55898287270041,0.000165605078991403
485,1.56244879396744,0.000162593007137141
486,1.56697305902534,0.000159170742416964
487,1.57248128235761,0.000155380963110378
488,1.57801729311616,0.000151265248681142
489,1.58660717344607,0.00014681273426302
490,1.59852923394575,0.000142088369884808
491,1.61128912432947,0.000137285460086858
492,1.62219875909906,0.000132465754562523
493,1.63045043160921,0.000127880358455336
494,1.63809722075192,0.000123331214665223
495,1.64643833099345,0.000118872099862612
496,1.65448710605442,0.000113916161680754
497,1.66758574317023,0.000108504475491205
498,1.67929828724441,0.000103420655937574
499,1.68243427496574,9.89133759881583e-05
500,1.68585596184532,9.49345561058685e-05
501,1.68773802978294,9.14973807870271e-05
502,1.68974947566717,8.85907489077739e-05
503,1.68885690266455,8.62548183261824e-05
504,1.68712718892601,8.44904290987203e-05
505,1.68461369582355,8.33621118441024e-05
506,1.68110063279849,8.2865659039464e-05
507,1.67585028286615,8.25301532762167e-05
508,1.67004198497075,8.23976565754621e-05
509,1.66488135333295,8.24891613214584e-05
510,1.66759280534238,8.22526209449269e-05
511,1.67052437135264,8.22588071352799e-05
512,1.66887231674347,8.25691915440783e-05
513,1.66682706681334,8.31978519941978e-05
514,1.6650969450106,8.47658029506147e-05
515,1.66547965060103,8.72300443699008e-05
516,1.66526540136066,9.02682185830623e-05
517,1.6638641610914,9.31715178345168e-05
518,1.6636191647227,9.60255038316029e-05
519,1.66552193234184,9.87628874798647e-05
520,1.6697761728759,0.000101399475243921
521,1.67636870244687,0.000104015876998166
522,1.68436951276758,0.000106613356322023
523,1.69430212217862,0.000108571361570687
524,1.69886470846205,0.000109659945067608
525,1.70121672177666,0.000109888609913486
526,1.71009638927434,0.000109777246176105
527,1.71820465305072,0.000109259028996054
528,1.72627926638845,0.000108454753520853
529,1.731320422137,0.000107264711519531
530,1.73613081633112,0.000105757120919361
531,1.74130381072726,0.000103935601530484
532,1.7467915240224,0.000100882826258637
533,1.74952550137467,9.70203936624325e-05
534,1.75015990504894,9.29363494138794e-05
535,1.74977150237849,8.89250333542119e-05
536,1.74654175272255,8.49888568389117e-05
537,1.73949793288898,8.11830567238358e-05
538,1.73201258120273,7.75182393335311e-05
539,1.72272171393615,7.39424320243002e-05
540,1.71272581580754,7.04882303737724e-05
541,1.70101687579449,6.78607278290402e-05
542,1.68820256716407,6.62798364304753e-05
543,1.67579882262647,6.52652343625518e-05
544,1.66409408801899,6.45596009208941e-05
545,1.65278912459309,6.44441391686965e-05
546,1.64207860644774,6.54988678730195e-05
547,1.63255628354159,6.8435328027256e-05
548,1.62433821744154,7.24772042009229e-05
549,1.6174628666767,7.61128873139048e-05
550,1.61256992427267,7.96790780122691e-05
551,1.61010128802196,8.35231841145243e-05
552,1.61021241064976,8.67377710228424e-05
553,1.61312924655195,8.91399910372838e-05
554,1.61860405991741,9.0901486965089e-05
555,1.62602865448701,9.21205924256189e-05
556,1.63609296344019,9.27465855136437e-05
557,1.64920285958383,9.28938225805214e-05
558,1.66260399653003,9.26304425412669e-05
559,1.67486159470332,9.1245386490899e-05
560,1.68754696758546,8.85530955679543e-05
561,1.70019306176409,8.45019042489581e-05
562,1.71167822774122,7.9779213696035e-05
563,1.72629357994717,7.36049042060572e-05
564,1.74004161826938,6.67165053732746e-05
565,1.74808161309255,5.91861987646911e-05
566,1.74924329076694,5.13277282933258e-05
567,1.74842172177135,4.16222525582168e-05
568,1.74778429939492,3.04441266032066e-05
569,1.74723537328085,1.94646052674564e-05
570,1.7459925395587,8.2487258866871e-06
571,1.74365096736916,-1.89314295064849e-06
572,1.74070039200354,-1.11460795958838e-05
573,1.73703845672299,-1.93707274465124e-05
574,1.73263718099297,-2.66236355685255e-05
575,1.72783273925932,-3.29618544057684e-05
576,1.72257506017908,-3.83936419235606e-05
577,1.71888286625697,-4.17829201065447e-05
578,1.71288850339502,-4.33058642604008e-05
579,1.70871424620085,-4.31490674572874e-05
580,1.70172877198749,-4.16595835954095e-05
581,1.69502780365786,-3.77827122138006e-05
582,1.68895804667542,-3.23434140057082e-05
583,1.68338524993965,-2.52588044816086e-05
584,1.67856004652505,-1.57324094398533e-05
585,1.67550514934523,-4.80904290711596e-06
586,1.67434008766065,6.27525039254846e-06
587,1.67480407127219,1.75754458973109e-05
588,1.6773733178314,2.90699151225122e-05
589,1.68330444092741,4.08615565871484e-05
590,1.68640967001996,5.27259870861269e-05
591,1.68644209838883,6.38493720778112e-05
592,1.68821194846632,7.29523986224392e-05
593,1.69502424808998,8.01037163853465e-05
594,1.70369391081779,8.64400340342749e-05
595,1.71417348145728,9.15195633009607e-05
596,1.72692676220156,9.481840050657e-05
597,1.74087054940711,9.70420683346958e-05
598,1.75515982628052,9.84842334860607e-05
599,1.77199848713827,9.88775442115365e-05
600,1.78741571241526,9.79567764850884e-05
601,1.80297958398532,9.56709693713358e-05
602,1.81729911811527,9.18653592706779e-05
603,1.82888614371992,8.6564791694982e-05
604,1.83449552787841,8.01943843975169e-05
605,1.83793266087834,7.21606923371798e-05
606,1.83511470083224,6.26160837409171e-05
607,1.83131014770351,5.16285327348559e-05
608,1.82483103620881,4.06709816440127e-05
609,1.81614685957271,2.95521613587535e-05
610,1.80647920084002,1.82385146559273e-05
611,1.79676405882917,6.60340408504046e-06
612,1.7868879267775,-3.98426568300978e-06
613,1.77700142082433,-1.2920167144845e-05
614,1.76706563827562,-2.01871711097485e-05
615,1.75691811870074,-2.46860073304025e-05
616,1.74608282167774,-2.75703211352482e-05
617,1.73495899878027,-2.85776951241247e-05
618,1.72504005750958,-2.80215797589048e-05
619,1.71676905236918,-2.55752923015963e-05
620,1.7107865290228,-2.12500749413341e-05
621,1.70749340400358,-1.50791248861183e-05
622,1.70607918915351,-6.7467289242712e-06
623,1.70612312013092,3.54976473067128e-06
624,1.70809998849181,1.5671662504429e-05
625,1.71254171437863,2.95716309203484e-05
626,1.71581953120564,4.43842642495954e-05
627,1.72129402933361,6.0326470800341e-05
628,1.72673597894215,7.60585207146227e-05
629,1.73103832079034,9.00162363262621e-05
630,1.73519449325713,0.000102634710860825
631,1.74090537487448,0.000114811723903541
632,1.74842134007577,0.000126628035053574
633,1.75755465066257,0.000137826042101052
634,1.76794382816589,0.000148469588773702
635,1.77861993823698,0.000157770013522164
636,1.78886938599166,0.000165734474808443
637,1.80132238048111,0.000173011091302451
638,1.81224043203167,0.000179711818157166
639,1.82138871045085,0.000186008950923566
640,1.82790048472808,0.000191853814451507
641,1.83163649372837,0.000197107531653484
642,1.83281765491082,0.000201590861771051
643,1.83193455954923,0.0002050388292928
644,1.8286406271818,0.000207436321202076
645,1.82278070070547,0.000208948735848951
646,1.81486709242826,0.000209687962494861
647,1.80532174283477,0.000209898089867769
648,1.79480477588287,0.000209588492839387
649,1.78426358234074,0.000208356937869271
650,1.77406078857629,0.000206920571992627
651,1.76418951221445,0.000205423356956554
652,1.75502479714289,0.000204033516525852
653,1.74704482012254,0.000201919344416435
654,1.74033094241855,0.000199251728239905
655,1.73509499912653,0.000196681747174943
656,1.73247806128665,0.000194268268151367
657,1.7329396754453,0.000193003273048086
658,1.7353841751735,0.000193192426419
659,1.73919547819546,0.000194058228614852
660,1.74398963334469,0.000195434503820331
661,1.74914102508693,0.000197415612573981
662,1.75468240108261,0.000199928340944656
663,1.76067673968023,0.000203187406790935
664,1.76306404292864,0.000206934211778239
665,1.76393277620757,0.000211198527868541
666,1.76315621423148,0.000216339117068265
667,1.76167261619406,0.000221923058447067
668,1.75977962721399,0.000227740703155099
669,1.7581995526116,0.000233339646871291
670,1.75694565406027,0.000239416155686359
671,1.75521554879415,0.000244225032455722
672,1.75348500658378,0.000247341396344815
673,1.75283885804722,0.00024933891264238
674,1.75380636687551,0.000250220464062635
675,1.7571759854544,0.000250315378599422
676,1.76245665559213,0.000249608429969587
677,1.76903176784889,0.000247698161454898
678,1.77699375768093,0.000245062059629114
679,1.78475818586524,0.000242010419284635
680,1.79252886269542,0.000239264365152396
681,1.80272218759805,0.000237214014347735
682,1.81486037468928,0.000235467955606057
683,1.83013142751381,0.000234021685358511
684,1.84879475508855,0.000232836450978667
685,1.85839616507897,0.000231933011903879
686,1.86727434193947,0.000231275086015156
687,1.87789253890921,0.000230949221472564
688,1.89429955860644,0.000230930694706691
689,1.90520642098197,0.000231198200440603
690,1.90805466642076,0.000231852486646833
691,1.9175707850107,0.000232839495261747
692,1.91979951789491,0.000233947155803497
693,1.91803186353911,0.000235140528071377
694,1.91678832312497,0.000236455919980542
695,1.91501193030688,0.000237778309121604
696,1.91309250936837,0.000239161795019328
697,1.91134971870794,0.000240587034884883
698,1.91112222699959,0.000242605595969493
699,1.91254696060629,0.000245178915260123
700,1.91546947566198,0.0002479402027845
701,1.9193791016509,0.00025095392829655
702,1.92390063217592,0.000254084414094972
703,1.93055697273449,0.000257436271903615
704,1.9390411762964,0.000261360660230953
705,1.94963773489717,0.000265813577020732
706,1.96187577196442,0.000270580863132419
707,1.9743867101129,0.000275510678974325
708,1.98410232898451,0.000280200072668164
709,1.9904211613606,0.000284618334316077
710,1.99058914590215,0.000288846260460729
711,1.98276048264446,0.000292385387388129
712,1.98063904728159,0.00029516847683832
713,1.97826858699081,0.000297224098736007
714,1.97288086888107,0.000298578643398797
715,1.95707883836336,0.000298620170113827
716,1.94031548288721,0.000297936397367914
717,1.92890432792126,0.000296610967619413
718,1.90816118178249,0.000294644109655667
719,1.89210293470831,0.000292159832968375
