SerialNo,Displacement_mm,Velocity_mm_min
91,0.627866666221302,0.000282093243818848
92,0.617271608207944,0.000283683097121095
93,0.607600306374791,0.000285752850637406
94,0.604441137019443,0.000288225840184694
95,0.604406926206597,0.000290814991681506
96,0.594414027824605,0.000293323770854795
97,0.583498183443551,0.000295755905639027
98,0.578559169830512,0.000297808332010413
99,0.578665051003041,0.000298935559317646
100,0.583008908976473,0.000298939350823091
101,0.592890282101359,0.000298081781437081
102,0.609016171429099,0.000296574733913198
103,0.628500937581476,0.000294419181374337
104,0.64151430998168,0.000291725711125934
105,0.653074475100002,0.000288911750177231
106,0.663087486650085,0.000286044490626681
107,0.675684319148648,0.000283039114814441
108,0.688357689498453,0.000279893973234585
109,0.70150497638237,0.000276465096405156
110,0.712034732569019,0.000272854378409193
111,0.719972531842506,0.000269267190624078
112,0.728609348606685,0.000265781104827173
113,0.740280731624696,0.00026244161551261
114,0.755900793305009,0.000259349141832281
115,0.770038319151259,0.000256588474464037
116,0.77812937969458,0.000254212271396737
117,0.783847656853524,0.000252232448982956
118,0.789501538156682,0.000250618546198971
119,0.793671379968265,0.00024936887602425
120,0.795820821125407,0.000248477379143012
121,0.796887761997246,0.000247972776225709
122,0.797677318851579,0.000247856656756386
123,0.797417581311962,0.000248011562651889
124,0.797155668945257,0.000248428691371332
125,0.798789114672106,0.000249112288727105
126,0.799469483294398,0.000249910827672261
127,0.801529916297378,0.000250836730918648
128,0.80407319751174,0.000252065648835954
129,0.807666295367835,0.000253625740299921
130,0.807670829923466,0.000255504452400536
131,0.807626390587545,0.00025771819519207
132,0.811188755611302,0.000260289912087636
133,0.816270889134584,0.000263255341437267
134,0.821514414192418,0.000266579775451609
135,0.826107800252313,0.000270262496395976
136,0.829392289426722,0.000274259056318216
137,0.832357343674441,0.00027839384247537
138,0.835606624699622,0.000282548968071529
139,0.839090043580489,0.000286602861158723
140,0.842881386915669,0.000290531628912753
141,0.84737458002149,0.000294189779530316
142,0.852633991945422,0.000297390672678818
143,0.858636484873169,0.000300275347664512
144,0.865550517716084,0.000302943817294424
145,0.871528234510701,0.000305373145038019
146,0.875183570097114,0.00030751244283984
147,0.87946595185326,0.000309223323851808
148,0.886010700186867,0.000310505654201424
149,0.891168245034513,0.000311227536853915
150,0.893133626842592,0.000311193248124722
151,0.89445078276026,0.000310495874773344
152,0.896395835136558,0.00030911734361634
153,0.898039294071153,0.000307206050911057
154,0.898786395763801,0.000304892411866257
155,0.899078006044278,0.000302318936606069
156,0.899433258447097,0.00029948394946701
157,0.900037851913489,0.00029650632843657
158,0.901091009996174,0.000293465067447988
159,0.902760490003596,0.000290403458604871
160,0.904389927573107,0.000287341620021802
161,0.90620194652176,0.000284338544919248
162,0.910389660244913,0.00028161136319635
163,0.916536353941873,0.000279260963917459
164,0.922618227410502,0.000277264274694045
165,0.927557175729121,0.000275594926674539
166,0.930242518887237,0.000274222474761199
167,0.930593191033418,0.000273123758444528
168,0.927770507943085,0.000272092443515384
169,0.921117599086963,0.000271021222307841
170,0.918186234896911,0.000270287742342096
171,0.910894323880585,0.000269999245600781
172,0.900303893087747,0.000269845221528485
173,0.887331278192637,0.000269411282999867
174,0.879122158981041,0.000268611243681828
175,0.877078044300181,0.000267417376214607
176,0.880402991441857,0.000265907167110542
177,0.887983896658856,0.000264079762685038
178,0.8971570976073,0.000262081089217505
179,0.907184409346836,0.000259902651061143
180,0.917744014139082,0.000257461266536098
181,0.929729938334311,0.00025478331551229
182,0.94393412799678,0.000251213209607053
183,0.957270922051157,0.000247294799484967
184,0.968477494513725,0.00024341158852686
185,0.976950050424441,0.000239834112219502
186,0.979681186323144,0.000236517345143469
187,0.976953911133912,0.000233571161079954
188,0.97060040266207,0.000232129911574796
189,0.962448603716367,0.000231733388763263
190,0.955288853564643,0.000231304436991093
191,0.940941222415646,0.000230331711270298
192,0.927736553598693,0.000229322784070283
193,0.918333027558623,0.000228229125885954
194,0.913687660048549,0.000225011097108948
195,0.90999221654353,0.000220277797626432
196,0.908886332981208,0.000214642038007023
197,0.910316009184407,0.000207407472551158
198,0.913493373009099,0.000199196011869467
199,0.919561274917539,0.000191493699377884
200,0.92785461000306,0.000184185890797376
201,0.938290847998066,0.000177081021407122
202,0.951097717298529,0.000171344347937004
203,0.965630392457524,0.000167277236683384
204,0.981341323077437,0.000164725169862607
205,0.996558301502102,0.000163651236437748
206,1.01048525307219,0.000165392168575553
207,1.02496198533481,0.000168674592815915
208,1.04009365288542,0.000173189097453852
209,1.0538755048869,0.000179344868625747
210,1.06676965717901,0.000185590554468313
211,1.07871852890332,0.000191510584674425
212,1.08156018540103,0.000197254992155906
213,1.07538409461296,0.000202753541896381
214,1.060197864156,0.000208094119427932
215,1.05394262016753,0.000211684862491929
216,1.04248725700529,0.000214200890372169
217,1.02599501666861,0.000215807602338156
218,1.01209757097329,0.000216705902827308
219,1.00198902313746,0.000216038674495105
220,0.993993680004609,0.000215815738196633
221,0.988901868408098,0.000216238810167123
222,0.986784909106493,0.000217136078087936
223,0.98770522290587,0.000218387886658189
224,0.991639420025517,0.000219864015075693
225,0.998887853778864,0.000221944449355608
226,1.00996659552833,0.00022451506850017
227,1.02381217760805,0.000230266412190324
228,1.03908618704142,0.000237251482283696
229,1.05489277386112,0.000245151994452167
230,1.07005871793548,0.000253313357081926
231,1.08093687573484,0.000261653936472249
232,1.08293478518938,0.000270886665502314
233,1.08276888619813,0.00027947964084729
234,1.08209082253627,0.000286666778365192
235,1.08399264828368,0.000292675936614052
236,1.07197527810426,0.000296964158989061
237,1.05967606080808,0.000298592977216134
238,1.05207991990772,0.000297165711309945
239,1.04736985743206,0.000295325291722643
240,1.03125340658549,0.000292443659175519
241,1.02851180207083,0.000287953618592973
242,1.02097843211507,0.000281707722769124
243,1.01204487821038,0.000274290051602769
244,1.00845967079033,0.000265778789516406
245,1.01232819378029,0.000256837764762938
246,1.02388413495845,0.000248270028060199
247,1.04175597456411,0.00023935017108662
248,1.06337432161734,0.00022953373618484
249,1.08692516741063,0.00021915573150519
250,1.11070549426427,0.000208357534615025
251,1.13339381408737,0.000195891308090366
252,1.15383815452122,0.000183663630269199
253,1.17098884687855,0.000171666792412864
254,1.18354519542008,0.000159933490987955
255,1.19070679678082,0.000149602372939314
256,1.19272690314954,0.000140203468127641
257,1.18935452064149,0.000131044893960297
258,1.18072614604731,0.000121938258619148
259,1.16727185689168,0.00011259295256166
260,1.14674399418521,0.000104526360645806
261,1.13794253572303,9.71077245569449e-05
262,1.11895977407037,9.0316324960234e-05
263,1.10670323230312,8.43008754682009e-05
264,1.10677972403495,8.0277065403234e-05
265,1.11578431076313,7.6714621554028e-05
266,1.12912031622476,7.34144022222482e-05
267,1.14435163954781,7.06037922439175e-05
268,1.15936443707128,6.87075139741988e-05
269,1.17348951490409,6.78899913639929e-05
270,1.18597028578564,6.79009227775515e-05
271,1.19594485470098,6.78060675440803e-05
272,1.2031267957326,6.62535526320714e-05
273,1.20666458302067,6.63717032519879e-05
274,1.20565255280553,6.78868460390456e-05
275,1.20144833526945,7.13122657249201e-05
276,1.19158127382791,7.62569684758326e-05
277,1.18223394028586,8.17963315827882e-05
278,1.17264575638448,8.72190748151372e-05
279,1.16543957899131,9.45104732353418e-05
280,1.16213744680758,0.000102728686401123
281,1.16366947236877,0.000110035645702684
282,1.169115671256,0.000116727382907178
283,1.17840080864973,0.000122416753990652
284,1.19376271226223,0.000126161912431481
285,1.21103117522025,0.000127693621978025
286,1.22410402690029,0.000127205631451349
287,1.23332551677406,0.000126398702585771
288,1.23894031441302,0.000125566385586769
289,1.24164032505171,0.000124190512711641
290,1.24394104931205,0.000122248721265964
291,1.24596436594326,0.000119871571198424
292,1.24766666616766,0.000117182787398228
293,1.24802482531783,0.00011460456149205
294,1.24534681902255,0.000112912558590734
295,1.24033483909332,0.000112738570448086
296,1.23290633712737,0.000114248178310609
297,1.22904157498348,0.000116447014373867
298,1.22530262284876,0.000119305854257996
299,1.22275533411841,0.000121588024151603
300,1.22362268793166,0.000122696398798362
301,1.2279422766258,0.000122848373318788
302,1.22229600883008,0.000122043193543816
303,1.21774523795615,0.000120260981896825
304,1.21785207873255,0.000117693826408364
305,1.22584817881752,0.000114049428014843
306,1.22666744557395,0.000107828320466048
307,1.2217443194689,9.9442867856575e-05
308,1.21358864661793,9.10711021424409e-05
309,1.20482333146994,8.31469517523944e-05
310,1.19583976015588,7.7417994992582e-05
311,1.18876292760741,7.36562769491059e-05
312,1.1850045515745,7.01044184401726e-05
313,1.17705132993181,6.67302151100273e-05
314,1.17451089122765,6.46422987189217e-05
315,1.17851402860024,6.44566621733289e-05
316,1.18798063332399,6.70449143975532e-05
317,1.20194037380493,7.16155035386313e-05
318,1.21809068624089,7.60648160836007e-05
319,1.23503201417636,8.02817911054049e-05
320,1.25296412512298,8.41063277330774e-05
321,1.26767641239007,8.76912362068405e-05
322,1.27466668588655,9.10306415573905e-05
323,1.28824618201067,9.35784153424726e-05
324,1.30324106719816,9.27838152689993e-05
325,1.31633151077474,8.86367242272274e-05
326,1.31442671506054,8.23927052289195e-05
327,1.30573608663403,7.48293850589317e-05
328,1.29320864037199,6.73411802660806e-05
329,1.27784735704753,5.81964914406597e-05
330,1.2612408509891,4.81453577319843e-05
331,1.24701959270433,3.84636701052056e-05
332,1.23295597014246,2.89016681355891e-05
333,1.21973306336359,2.01145164860522e-05
334,1.21342829701283,1.29133408193064e-05
335,1.21988856026023,7.43327407840183e-06
336,1.22945370856292,3.49306493998008e-06
337,1.24075865379412,1.09960380991022e-06
338,1.25179559083972,5.4825711693133e-07
339,1.26306210688006,1.46119062927798e-06
340,1.2748361991101,3.59982797780555e-06
341,1.28673601273487,7.15105174234757e-06
342,1.29984805883485,1.19750674882931e-05
343,1.31368078462004,1.86137381037433e-05
344,1.32509612443476,2.73541967359656e-05
345,1.33373578861687,3.72474069724109e-05
346,1.34204409537739,4.76025469757493e-05
347,1.35059369833913,5.93911854631064e-05
348,1.3587162836433,7.14531475288847e-05
349,1.3652896633532,8.3554147325532e-05
350,1.36908127191773,9.5858942748575e-05
351,1.36880159675869,0.000110090676074031
352,1.36443010529102,0.000126751073813695
353,1.35833139272048,0.000144311039000161
354,1.34983675874984,0.000161328846687764
355,1.34695542181028,0.000177103250948639
356,1.33723235885623,0.000191243328081569
357,1.32564024015793,0.000204855123351539
358,1.31263096035804,0.00021717769673015
359,1.29976039451845,0.000227751490786535
360,1.28822691257778,0.000236223452769495
361,1.27905161007738,0.000242233113419316
362,1.27360750810447,0.000245321917137046
363,1.27073309451552,0.000245885252753596
364,1.26965162890798,0.000245262396165566
365,1.27319435047899,0.000243721462016358
366,1.28238322767506,0.00024249243715414
367,1.29477942764797,0.000241495123343986
368,1.30937861949897,0.000240688522783279
369,1.32527643232251,0.000240007367881182
370,1.34124259463213,0.000239149770823278
371,1.35736267499665,0.000239665812053331
372,1.37221002238767,0.000241470671416464
373,1.38635404640344,0.000242521295821493
374,1.40065497993668,0.000244242899417809
375,1.4212383979118,0.000246936223943767
376,1.43660163893159,0.000250028485385962
377,1.44568888414879,0.000254935644951945
378,1.45007123960015,0.000261467872906112
379,1.45019210203284,0.00026583646111454
380,1.44635657043716,0.000268582286650602
381,1.43904080650887,0.000270862441409382
382,1.42835111523564,0.000272892440978476
383,1.4148757297181,0.000274862005119806
384,1.39908755382958,0.000276260698225547
385,1.38218319965101,0.000276836514894678
386,1.36715450829164,0.000277063435998546
387,1.35517464636094,0.000277467401848226
388,1.34578142299295,0.000277575934937039
389,1.3391115088864,0.000276442920791512
390,1.33479761842632,0.00027384532869256
391,1.33384301662985,0.000271694298884218
392,1.33892591540067,0.000268581269390166
393,1.35142274468249,0.000265669535874938
394,1.37123690954377,0.000264175958636773
395,1.3959101513556,0.000262966438278021
396,1.40641759281896,0.000261858821681869
397,1.41039985067364,0.000260715261257839
398,1.41756655302293,0.00025944929214909
399,1.42698397010852,0.000259471248723427
400,1.44118084295797,0.000259599059969641
401,1.45131131388119,0.000259687599844651
402,1.45926108788908,0.000259776516599642
403,1.46467156660648,0.000260576880075772
404,1.46701841337707,0.000262307305103273
405,1.46751438750505,0.000264303309022659
406,1.46999899627275,0.000266410306175091
407,1.47260799016022,0.000269493907711275
408,1.47092614809878,0.000273812642993178
409,1.46598032122104,0.000278635011100909
410,1.460829541301,0.000283797124909054
411,1.45757533420623,0.000288049720542684
412,1.45668433593925,0.000290804396437599
413,1.45569706817048,0.000292392526898455
414,1.45387451784924,0.000292816412464503
415,1.44907237722504,0.000292295673314318
416,1.43963574461946,0.000289955524698323
417,1.43431559810991,0.000284963840615691
418,1.43759280448313,0.000278044662330845
419,1.4440301443515,0.000270080960462762
420,1.45266764228322,0.000261642818583302
421,1.45685151000595,0.000252652419696971
422,1.46204412244206,0.000241913288645692
423,1.46610426879035,0.000228785301148688
424,1.47032505021045,0.000216529674569694
425,1.47580590738219,0.000205023274273678
426,1.48286204339999,0.000193546621349979
427,1.48842090346363,0.00018208848274282
428,1.49079074728949,0.000170517764739432
429,1.49371119912453,0.00015967513552905
430,1.49818260903198,0.000150818735736907
431,1.50616970514718,0.00014417638229887
432,1.51229830976565,0.000139441550758954
433,1.5183323305953,0.000136165875892176
434,1.51879753778368,0.000134116092636383
435,1.52679386112369,0.000134103912600661
436,1.53305837095411,0.000134913426630452
437,1.53774776422489,0.00013668955560513
438,1.54087904956867,0.000139451117874409
439,1.5425199035847,0.000141901596971467
440,1.54201901201654,0.000144566804795573
441,1.53890348296591,0.000147465474454999
442,1.53402679955,0.000150538652625879
443,1.52797367734911,0.000153440679797717
444,1.51862905130757,0.000156008486012591
445,1.50556394629389,0.000158146741320218
446,1.49340293949257,0.000159518195582261
447,1.48408857200803,0.000160528243550058
448,1.4778193024062,0.0001614539557691
449,1.47544938331227,0.000161549347041675
450,1.4775919630599,0.00016040557780045
451,1.4852928072353,0.000158394378936218
452,1.49354627628287,0.00015566379494018
453,1.50536395038864,0.000152431337177666
454,1.51809442117881,0.000148824286995549
455,1.53928476258033,0.000144745157907458
456,1.55483099187086,0.000140222592855512
457,1.5699199552306,0.000135197321110729
458,1.58350519107067,0.000129709079461453
459,1.59450764572063,0.000123875061448007
460,1.6020739343915,0.000117827513970363
461,1.60630527606719,0.000112191904993779
462,1.60744325257167,0.000107515454958376
463,1.60452192153273,0.000104177159067504
464,1.59736288069489,0.000101780295688854
465,1.59021610176071,9.99183744866958e-05
466,1.58636791365492,9.83166725798858e-05
467,1.58414087716055,9.71173102261301e-05
468,1.58539628704194,9.6292448616265e-05
469,1.59033659529158,9.57966323688355e-05
470,1.59582810958338,9.56638295750225e-05
471,1.60044167790479,9.59770634025143e-05
472,1.6039072804435,9.67244057918987e-05
473,1.60577278902927,9.8035773852292e-05
474,1.60639022678875,9.98229062737911e-05
475,1.60616573012195,0.000101648053179845
476,1.60516365176721,0.000102841347282024
477,1.60297074514059,0.000103307068714362
478,1.59871688025536,0.00010310709734067
479,1.59262371805295,0.000102798070025863
480,1.58508425750881,0.000102541015498193
481,1.57666183758446,0.000102095109098562
482,1.56895627293943,0.000101493896417136
483,1.56244330030925,0.000100566477304979
484,1.55697991801749,9.930644601727e-05
485,1.554788257459,9.77380591461503e-05
486,1.55016949092432,9.59392276112728e-05
487,1.55245724144111,9.39486363937827e-05
488,1.56777898247732,9.17691289444694e-05
489,1.5829052948688,8.94021125228824e-05
490,1.59558726720564,8.69417106199751e-05
491,1.60623318460995,8.46026746415427e-05
492,1.61942312002174,8.22953674780061e-05
493,1.63478730680748,7.96789664716922e-05
494,1.64890072897038,7.68108759285443e-05
495,1.66044692663634,7.38415257583226e-05
496,1.66954582469651,7.10967171624756e-05
497,1.67630675517836,6.8683564222665e-05
498,1.68126446756564,6.65385220951961e-05
499,1.68373863039458,6.47092594565883e-05
500,1.69058364740848,6.33651204630776e-05
501,1.69468315256693,6.25944309987464e-05
502,1.68846143788311,6.21313490587394e-05
503,1.6837601696156,6.19292447617502e-05
504,1.67877847922602,6.1930579158214e-05
505,1.67628093514951,6.21643190863242e-05
506,1.67072889807045,6.26029674616492e-05
507,1.67345120403962,6.31039944752092e-05
508,1.67858019982587,6.34491991144593e-05
509,1.67677222480416,6.37689182826105e-05
510,1.67310092781033,6.4049975287543e-05
511,1.66835415114729,6.43771937747362e-05
512,1.66793800692309,6.46168089082484e-05
513,1.66853157264491,6.48960876003419e-05
514,1.66443238362399,6.59484498264105e-05
515,1.66149746333102,6.77232951211554e-05
516,1.65968369394531,7.01091399493897e-05
517,1.65991142730606,7.2391124874881e-05
518,1.66220264059617,7.42557146146211e-05
519,1.66600277626392,7.55061477077815e-05
520,1.67345032986006,7.62727634346344e-05
521,1.67526060745679,7.66304933005517e-05
522,1.67508868244348,7.65841511951187e-05
523,1.6845439631751,7.60779042708841e-05
524,1.69432364109785,7.48392226191814e-05
525,1.70491411458388,7.27755789611095e-05
526,1.7125889240052,7.01744149568066e-05
527,1.72078327345772,6.70819907880269e-05
528,1.72768446071683,6.36136800305471e-05
529,1.73348201449065,5.96915199188041e-05
530,1.73787539999986,5.54530752455011e-05
531,1.74249566409253,5.08023400323814e-05
532,1.74731519974695,4.47881643079704e-05
533,1.74976097743958,3.76212463801511e-05
534,1.75049240367336,2.9780282649724e-05
535,1.7530050678509,2.24409869719622e-05
536,1.75120103023414,1.54974929152356e-05
537,1.74573452375108,9.27411567255072e-06
538,1.73729185934636,3.9188580617576e-06
539,1.72689671935351,-5.30452814269277e-07
540,1.71555862601698,-3.93583348689744e-06
541,1.70350265461431,-6.47503839708425e-06
542,1.69157838003151,-8.35170028400685e-06
543,1.67983990642045,-9.3653482912017e-06
544,1.66699224488163,-9.63292701711657e-06
545,1.65307571456314,-9.36683148120327e-06
546,1.63964190650216,-7.18187970336902e-06
547,1.62777700381379,-3.66155962719183e-06
548,1.61747208041613,5.63669807701471e-07
549,1.6092150368677,4.88872092747646e-06
550,1.60399030918536,1.02575786942191e-05
551,1.60189095590759,1.50213368126094e-05
552,1.60261096740786,1.94429404223811e-05
553,1.60733389510242,2.32664125775782e-05
554,1.61674404150253,2.67136233022957e-05
555,1.62738491165868,2.98375303732079e-05
556,1.6371906782155,3.25244412876149e-05
557,1.64792746752813,3.49654747181315e-05
558,1.65985375978734,3.72444785693067e-05
559,1.67264377895164,3.85329840125777e-05
560,1.68637756384062,3.86129658593415e-05
561,1.70056082486473,3.70911397840961e-05
562,1.71496552896672,3.43511039478397e-05
563,1.72842874084227,3.07422120807353e-05
564,1.73888766713544,2.49655857310827e-05
565,1.74658651443277,1.84318094139401e-05
566,1.75770981789661,1.10932323981252e-05
567,1.76626993612926,2.9181705768811e-06
568,1.76610102879389,-6.58672883378432e-06
569,1.75809546640001,-1.65990706186846e-05
570,1.75002650146212,-2.69591705819983e-05
571,1.74315913890894,-3.66731450149721e-05
572,1.73665721480956,-4.5448951567431e-05
573,1.73068559543087,-5.30749232590159e-05
574,1.72519492500332,-5.96966422506306e-05
575,1.72013216433338,-6.54463032861821e-05
576,1.71510555702681,-7.02427337139986e-05
577,1.71023207830708,-7.28827918053433e-05
578,1.70590028009926,-7.31937001473491e-05
579,1.70218410292661,-7.09512868769906e-05
580,1.70157482263852,-6.72894854164744e-05
581,1.69882532837494,-6.09180787715805e-05
582,1.69897898550089,-5.30537199275854e-05
583,1.69560893903815,-4.31634655126832e-05
584,1.6920184244643,-3.0910454028431e-05
585,1.68880748399529,-1.81846267662238e-05
586,1.68697965963382,-5.00121382913328e-06
587,1.67931601636108,8.46586148664099e-06
588,1.66842254983147,2.22425434421399e-05
589,1.66132929054232,3.63999477251941e-05
590,1.66305185216908,5.09735027527571e-05
591,1.669376203855,6.39967984082161e-05
592,1.67893767413514,7.54676976630693e-05
593,1.69134048337877,8.56670478175721e-05
594,1.7042181732691,9.48806345817265e-05
595,1.7170922906893,0.000102479286593992
596,1.72976516573032,0.000109303129248397
597,1.74291428386199,0.000115006407273289
598,1.75787085079531,0.000119466404905749
599,1.77421203746703,0.000122331412168157
600,1.790836144623,0.00012370099218283
601,1.80311024481247,0.000123559007396255
602,1.81874552416693,0.000121590990274634
603,1.82671054277076,0.000117614472924301
604,1.83539693493757,0.00011164919927434
605,1.84113593239621,0.00010365279192728
606,1.84233790354894,9.37147678875321e-05
607,1.83982871219474,8.20269164757568e-05
608,1.83481312482437,6.90108672733482e-05
609,1.82726859793256,5.67828887781485e-05
610,1.81783731620616,4.40719596557542e-05
611,1.80667378535689,3.12828000501746e-05
612,1.7939449537239,1.92909660733009e-05
613,1.7791832768106,9.47901770797825e-06
614,1.76245625926701,1.11209264251622e-06
615,1.74591433116421,-5.34991955889871e-06
616,1.73102243196555,-9.58117099095831e-06
617,1.71911451240633,-1.15523232793701e-05
618,1.71097883727103,-1.20527478296795e-05
619,1.70583478343474,-1.08163100810291e-05
620,1.70362357597822,-7.11238757679462e-06
621,1.70476101941588,-6.50350670983721e-07
622,1.70937723754649,8.17319474547012e-06
623,1.71238627734365,1.94430050611894e-05
624,1.7173242235868,3.32772404748819e-05
625,1.72113775467777,4.96129222042034e-05
626,1.72339127661383,6.62509773391669e-05
627,1.72520101323112,8.33581544513142e-05
628,1.72719927588922,0.000100512159514335
629,1.72969693891332,0.000115910053408779
630,1.73345106557956,0.000130967341504904
631,1.73845384646343,0.000145396947712771
632,1.74377963484812,0.000159541379593505
633,1.74985690041824,0.00017314085776616
634,1.75835621598984,0.000186163082437545
635,1.76921202758399,0.000198093124526929
636,1.78170262568559,0.000209325946380325
637,1.79521823776107,0.000219937278002921
638,1.80824028271559,0.000229353868320898
639,1.81994234336038,0.000237611393000637
640,1.83359269943484,0.000244461842983705
641,1.84349943633834,0.000250281770395313
642,1.84903622307942,0.00025475803779401
643,1.84956226038186,0.000258073255530722
644,1.84534830465769,0.000260347815966511
645,1.83702730116419,0.000261374128950491
646,1.82572752724649,0.000261109465923956
647,1.81215519449962,0.000259867633658146
648,1.79694259388536,0.000257822573808218
649,1.78108663489014,0.000255100741316782
650,1.76561969844165,0.000251938755401453
651,1.75111995784845,0.000248537215268345
652,1.73858618115079,0.000245105115520918
653,1.72982971738158,0.000240720126318696
654,1.72544279653775,0.000236167600482657
655,1.72429784499334,0.000232050457496911
656,1.72583830589779,0.000228644727926463
657,1.72976044322698,0.000225767683897638
658,1.73537197315172,0.000223224161350637
659,1.74276939869268,0.000221845652878083
660,1.75229841323613,0.000222073142030145
661,1.75839423139782,0.000223225641049309
662,1.76333720369726,0.000224962555096708
663,1.76643382404788,0.000228051694702599
664,1.76823598533652,0.000232598170283444
665,1.76872894742383,0.000238835775034725
666,1.76787334957859,0.000245745234640306
667,1.76563832414863,0.000253253371074946
668,1.76224199946364,0.00026067080498584
669,1.75839236146269,0.000267083865685423
670,1.75494351784657,0.000272693617179282
671,1.75239819821819,0.000277254337370951
672,1.75154285494537,0.000280811503664139
673,1.75196110559991,0.000282623518638682
674,1.75226675522229,0.000283404710121736
675,1.75313797403932,0.000283131018374743
676,1.75591517540816,0.000282034284800559
677,1.76101612493315,0.000279747845682188
678,1.7691602815415,0.000276157661871812
679,1.77981137741834,0.000271309764862397
680,1.7920645457696,0.000266153788841751
681,1.80544140942691,0.000260638426846876
682,1.81761008245062,0.000254954861111855
683,1.82873716524426,0.000249895170410869
684,1.84175026818067,0.000246166109125332
685,1.85575126636799,0.000243496168682027
686,1.87196347668049,0.000241505706483137
687,1.89064658815172,0.000240364497553481
688,1.89635278071968,0.000240881563143641
689,1.90102823854093,0.000242849697078497
690,1.90818043041455,0.000245739146462059
691,1.92257899977046,0.000249214994679275
692,1.92962953513334,0.000252718750046758
693,1.92595446017888,0.000256035746790272
694,1.93014618251506,0.000259187461146674
695,1.92537757560931,0.000262025973032177
696,1.91731142402108,0.000264633906644532
697,1.91198742988471,0.00026702717843072
698,1.90804431875448,0.000270061184965927
699,1.90562173258691,0.000273137422609621
700,1.9049025759586,0.000276174419078299
701,1.9060341081189,0.000279264715680441
702,1.9081580325524,0.000282370142431302
703,1.91406510341439,0.000285531241588791
704,1.92448103851455,0.00028958281290116
705,1.93713227839773,0.000294163295934882
706,1.95358677359698,0.000298590128750605
707,1.9690385457153,0.000302778163261537
708,1.97860779034017,0.000306642874891248
709,1.99608325263443,0.00031017688407256
710,2.01224319605939,0.000312270753957624
711,2.02213432975884,0.000313049655510127
