SerialNo,RawDisplacement,FilteredDisplacement
170,1.012,0.9055869072517262
171,0.959,0.8985981426142173
172,0.831,0.8917464903281209
173,1.071,0.8863804925824819
174,0.861,0.8834640591086458
175,1.171,0.8832575762766641
176,0.825,0.8861303055680605
177,0.734,0.8916649302112217
178,0.839,0.8992727581956929
179,0.752,0.9087939683245092
180,1.064,0.9197786620973185
181,1.217,0.9310778705375735
182,1.143,0.9417759339924896
183,0.916,0.9512198759961724
184,0.717,0.958519516531011
185,0.94,0.9632122925817354
186,1.063,0.9654907051204314
187,1.123,0.9654537193637123
188,1.001,0.9632538943185197
189,0.769,0.9592996876016576
190,0.993,0.9537850180922961
191,0.796,0.947192930246787
192,0.852,0.9405226299051701
193,0.715,0.934998534560752
194,0.937,0.9308643381482715
195,0.989,0.9280066521049863
196,1.159,0.9265723580967636
197,1.002,0.9267411857341534
198,0.727,0.9290780438491779
199,0.84,0.9337924378755773
200,0.926,0.9404863707712896
201,0.774,0.9482898794931074
202,0.91,0.9569364789286532
203,1.081,0.9665635420681564
204,1.082,0.9770420842947727
205,0.814,0.9884066693043745
206,0.95,1.0001825103191033
207,1.274,1.0116633318770827
208,1.069,1.022450184198181
209,1.041,1.0320696638774791
210,1.049,1.040237497405434
211,1.197,1.0470189941437784
212,0.883,1.0522845523989806
213,0.977,1.0539402152359805
214,1.087,1.05080553914081
215,1.079,1.0490248660728638
216,1.273,1.0414716230868575
217,1.129,1.03360492518782
218,0.843,1.026050560036009
219,0.99,1.018446172104843
220,1.058,1.0113550102710398
221,0.876,1.0055313406917
222,0.898,1.0018023950472743
223,0.866,1.0007401522239876
224,1.201,1.0025636089736938
225,0.901,1.0068899288703401
226,1.08,1.013339110060448
227,1.215,1.021772829729575
228,1.166,1.03180082001384
229,0.741,1.042360141682262
230,0.964,1.0524275902835245
231,1.154,1.0612419565798756
232,1.009,1.0674909869691565
233,1.085,1.0700314588829605
234,1.077,1.070455151672916
235,1.269,1.071048697308082
236,0.932,1.065212620374374
237,1.251,1.0608345984165386
238,1.19,1.0554395433759058
239,1.063,1.0475344282487102
240,0.974,1.037387320663671
241,1.022,1.034687261845005
242,0.929,1.0284050068040909
243,1.014,1.0253593191488868
244,1.155,1.0244951338945223
245,0.9,1.027170105320141
246,1.194,1.0345707102951143
247,0.982,1.046602247125811
248,1.006,1.0627526288860074
249,0.934,1.0809162691305811
250,1.018,1.0997497911622351
251,1.266,1.1191301786583299
252,1.226,1.1382911971038085
253,1.452,1.1555689486905147
254,1.302,1.169311172995123
255,0.922,1.1785256851777253
256,1.157,1.1826018676046282
257,1.511,1.1820700874943064
258,1.287,1.1773005400857697
259,1.19,1.1679568359513721
260,1.099,1.1566286310952527
261,1.018,1.1484769829294712
262,1.387,1.1350880090615714
263,1.051,1.1282833495498492
264,1.08,1.1248462962152443
265,1.06,1.1264500917337141
266,1.12,1.132243068263384
267,1.167,1.1415048061104711
268,1.068,1.1534497296854496
269,1.29,1.165605134756367
270,1.289,1.1769499464502504
271,1.603,1.1871464220263581
272,0.979,1.194597825718664
273,1.216,1.1984738286368228
274,1.332,1.1992612969550054
275,1.237,1.1973065725623526
276,0.955,1.1931270804952092
277,1.782,1.1884584529805204
278,1.083,1.1840000504398702
279,1.151,1.1800978749143305
280,0.896,1.1781368060984858
281,1.038,1.1791250325506009
282,1.386,1.1826685084705792
283,1.181,1.188296227012462
284,1.147,1.1956042735348442
285,1.417,1.203322106830262
286,1.085,1.2111707805277931
287,1.173,1.2190966752630685
288,1.389,1.2261095299830997
289,1.28,1.2313937879068062
290,1.343,1.2350309758459663
291,1.255,1.2372135430688875
292,1.577,1.2381255535605906
293,1.184,1.2385249753433922
294,1.069,1.2384801595193367
295,0.706,1.2378785515935786
296,0.898,1.23723785584889
297,1.283,1.2364257585903409
298,1.266,1.234993668169949
299,1.155,1.234351146796847
300,1.323,1.2352716802900328
301,1.289,1.2352355404309288
302,1.299,1.2332114807985493
303,1.041,1.2309625629402006
304,1.195,1.2289741163767751
305,1.25,1.228207506158311
306,1.168,1.2278095448200692
307,1.033,1.2263356944831196
308,1.133,1.2222620109163445
309,1.268,1.2169189335189414
310,1.294,1.2107587795452717
311,1.43,1.2030642418411397
312,1.385,1.1940134737239283
313,1.079,1.1873041226095362
314,1.036,1.1852552160524188
315,1.083,1.1874468286841051
316,1.365,1.1939732556657054
317,1.1,1.2021636307491799
318,1.269,1.210700510534129
319,0.913,1.2210138898672271
320,1.463,1.231479681259713
321,1.173,1.2404497163923942
322,1.517,1.2494820958217696
323,1.065,1.2597058343586491
324,1.422,1.270022884152291
325,1.559,1.2791440382721455
326,1.148,1.2843461885027616
327,1.409,1.2847336604475852
328,1.344,1.2805894147337236
329,1.249,1.2740023874034596
330,1.255,1.2650922938583524
331,1.112,1.25441801197517
332,1.21,1.2446595852987854
333,1.338,1.2398625651375084
334,1.125,1.2398807845623192
335,1.116,1.2433145741663905
336,1.205,1.2499518955619282
337,1.256,1.2568544579568
338,1.146,1.2639477225248879
339,1.26,1.272960568264951
340,1.545,1.283467842830127
341,1.431,1.2954367636045412
342,1.244,1.3081970925398987
343,1.435,1.3205055275089073
344,1.266,1.331806403766014
345,1.334,1.3414907280139219
346,1.278,1.3492907582207982
347,1.437,1.3551185023250536
348,1.45,1.3587198389812571
349,1.287,1.3595223459944064
350,1.245,1.3571720830758995
351,1.479,1.3519820116775203
352,1.374,1.344583925926992
353,1.395,1.336289408207717
354,1.327,1.3277507990355493
355,1.388,1.3191443065406676
356,1.095,1.3105349244928088
357,1.081,1.301912366509312
358,1.532,1.2942847678088603
359,1.339,1.2885758614298504
360,1.384,1.2849095863985627
361,1.263,1.2831092483415285
362,1.263,1.2832173357984669
363,1.272,1.2854504024928646
364,1.2,1.2898884473424994
365,1.149,1.2968436906705068
366,1.386,1.3062218287977612
367,1.441,1.3174177748798543
368,1.143,1.329803657631127
369,1.325,1.3423538629871175
370,1.276,1.3547262960390305
371,1.402,1.366982611234126
372,1.428,1.3788574242377631
373,1.253,1.3903644407925502
374,1.372,1.4011821352693858
375,1.683,1.4111122405067602
376,1.429,1.4197836504268524
377,1.455,1.4267950632424697
378,1.368,1.4312990493321323
379,1.194,1.4330281666466118
380,1.479,1.4317861276826431
381,1.487,1.4275728979221942
382,1.524,1.4208881280284613
383,1.141,1.4122355626450342
384,1.264,1.402131871143479
385,1.498,1.391751427087812
386,1.511,1.381827240705367
387,1.22,1.3726745289631939
388,1.282,1.364869488269147
389,1.317,1.3590222118778206
390,1.443,1.3557022743086995
391,1.412,1.3552966615176856
392,1.213,1.3579131777220554
393,1.289,1.36313565953934
394,1.415,1.3704543866072325
395,1.049,1.378964575830794
396,1.339,1.3873084431870757
397,1.514,1.3948078220263447
398,1.455,1.4010950632133394
399,1.654,1.408849153243107
400,1.53,1.419469578452924
401,1.074,1.429732720183639
402,1.316,1.4377646781307072
403,1.545,1.4447759913090725
404,1.125,1.4512079527890567
405,1.569,1.4566394825855626
406,1.359,1.4607864408951847
407,1.435,1.4636011987594721
408,1.863,1.4652492490583233
409,1.11,1.466241325590461
410,1.806,1.4667590193110323
411,1.554,1.4666392939084782
412,1.588,1.4657904529516539
413,1.291,1.4641754044314632
414,1.287,1.4619999793813476
415,1.406,1.4593532861825462
416,1.452,1.4568099593931372
417,1.269,1.4550978416835814
418,1.677,1.4552013764505562
419,1.572,1.4588049729267993
420,1.385,1.46404175558412
421,1.564,1.467473664948306
422,1.346,1.470381130332662
423,1.62,1.4744581321747352
424,1.481,1.4785408810148635
425,1.44,1.4818973128340365
426,1.419,1.4848397270625153
427,1.591,1.4874809152393724
428,1.506,1.4899053139143537
429,1.395,1.4927498123707628
430,1.662,1.4962312312328176
431,1.419,1.50024062074502
432,1.605,1.5049656478088675
433,1.502,1.5100694378709607
434,1.397,1.5150382859040308
435,1.545,1.520228102723403
436,1.645,1.525685488430868
437,1.587,1.5299560561097318
438,1.492,1.5323108488686294
439,1.489,1.5330061604588279
440,1.797,1.5319029858290856
441,1.524,1.5291145823349304
442,1.651,1.5249832651028166
443,1.331,1.5197034840736892
444,1.649,1.5136548953317386
445,1.065,1.507919163363198
446,1.444,1.503330776861363
447,1.622,1.500310959695652
448,1.81,1.499470651765723
449,1.484,1.5014623236858227
450,1.326,1.5063410509888524
451,1.565,1.5138601333518142
452,1.39,1.5236815146705462
453,1.379,1.534013667506724
454,1.39,1.543926975583941
455,1.463,1.5535831938694211
456,1.884,1.561799543388079
457,1.618,1.5679276947830125
458,1.634,1.5726604345373854
459,1.686,1.5761937651875932
460,1.653,1.5783981739824489
461,1.593,1.5795993718514765
462,1.197,1.5800142692309047
463,1.345,1.5799268735138412
464,1.667,1.5799797596685792
465,1.568,1.580766823115517
466,1.39,1.582300950179322
467,1.581,1.584581916225585
468,1.601,1.5877965169137065
469,1.475,1.5918718894962531
470,1.577,1.5964802201123003
471,1.609,1.6011089313269364
472,1.661,1.6049514068294344
473,1.658,1.60693826712618
474,1.817,1.6072967961714317
475,1.671,1.60661921845363
476,1.579,1.605046472295756
477,1.559,1.602821539787626
478,1.442,1.5995832176857463
479,1.556,1.595119357095712
480,1.682,1.5898255645953827
481,1.653,1.5846050459220238
482,1.521,1.5801077812018307
483,1.481,1.576500089349738
484,1.429,1.5739740701395408
485,1.562,1.571566343328074
486,1.834,1.5688909455289677
487,1.598,1.569691169034443
488,1.867,1.5760627945546322
489,1.469,1.5843024457976913
490,1.508,1.5925152336478756
491,1.54,1.6021375323993579
492,1.361,1.6132168913522755
493,1.782,1.624414984304957
494,1.776,1.6348954627327705
495,1.65,1.6441864532919088
496,1.612,1.6516943911496558
497,1.913,1.6575503458290743
498,1.895,1.6622654760172346
499,1.605,1.6659566601076607
500,1.906,1.668850662090997
501,1.478,1.6707394015973362
502,1.428,1.6710545457682306
503,1.677,1.6710815864658164
504,1.811,1.6718409177663434
505,1.7,1.6720387816406412
506,1.38,1.67275981083879
507,1.543,1.6772021134401198
508,1.726,1.6831255814126118
509,1.776,1.6861907647413021
510,1.768,1.68779070703834
511,1.401,1.6898367828246321
512,1.79,1.690972814407457
513,1.591,1.6904093003293608
514,1.383,1.6887850019230777
515,1.314,1.6865353427361296
516,2.681,1.6840342173145972
517,1.692,1.6821909996733364
518,1.765,1.681019916311354
519,1.644,1.6801683034737045
520,1.806,1.6797243396328831
521,1.538,1.6793771615926194
522,1.61,1.6798512483054324
523,1.618,1.6824952127414021
524,1.707,1.6863723686687329
525,1.729,1.6902033169902202
526,2.974,1.6946954428044192
527,1.529,1.7003643569855562
528,1.94,1.7065521476286158
529,1.662,1.7125412680459737
530,2.061,1.7182099496874361
531,1.502,1.7235357853614108
532,1.757,1.7283288983128913
533,1.808,1.7323715254966743
534,1.774,1.7353435224345557
535,1.659,1.7370288728516021
536,1.74,1.7373928478003928
537,1.673,1.7365835035129547
538,1.515,1.7345753420109689
539,1.836,1.7312106209478983
540,1.723,1.7264356866307038
541,1.736,1.7197835562402681
542,1.868,1.711134835252396
543,1.523,1.700872969599255
544,1.757,1.6893066777041532
545,1.588,1.6771569348205173
546,1.619,1.6649245763390792
547,1.522,1.6527971872075922
548,1.684,1.6411781127600549
549,1.522,1.6307557922118847
550,1.602,1.622147897573909
551,1.763,1.6156875597944325
552,1.701,1.6115763448201523
553,1.659,1.6096057474167513
554,1.547,1.6097735032270009
555,1.493,1.6123390105914939
556,1.568,1.6173411189074445
557,1.519,1.6253466398351546
558,1.917,1.636463474782245
559,1.637,1.650054748070606
560,1.68,1.6655281580336336
561,1.699,1.6816440801945867
562,1.709,1.6976537282982025
563,1.708,1.713353735976479
564,1.758,1.7282036734382227
565,4.055,1.7414826499076497
566,1.828,1.7524466491227153
567,1.744,1.7600047252409299
568,1.759,1.7636666684972648
569,1.711,1.7647554971112365
570,1.805,1.763816894580076
571,1.906,1.7603786151433638
572,1.586,1.7545786802619086
573,1.937,1.7465981724389106
574,1.611,1.7369727288297492
575,1.795,1.7266055775172813
576,1.62,1.7162809014471716
577,1.741,1.7068293896859519
578,1.467,1.6984434432176247
579,1.898,1.6911031658306817
580,1.628,1.6849684495666057
581,1.599,1.6798885529435479
582,1.932,1.676013448806967
583,1.791,1.673460990828167
584,1.766,1.6718621779101763
585,1.725,1.6707331345126755
586,1.582,1.6699567044276578
587,1.677,1.6694265902164522
588,1.501,1.6698356254871687
589,1.609,1.6729057177540425
590,1.478,1.6785862829430778
591,1.943,1.6861653972349417
592,1.708,1.695840467881176
593,1.676,1.7070764807427676
594,1.531,1.7192938935403195
595,1.826,1.7323906333391752
596,1.613,1.745956422189361
597,2.005,1.759674630834978
598,1.862,1.773358472921716
599,1.572,1.786615986460377
600,1.798,1.7990437212923098
601,1.806,1.8102458625938063
602,1.754,1.8197993164242523
603,2.819,1.8273602342874673
604,1.899,1.8326500106347243
605,1.507,1.834713190975755
606,1.584,1.8330108717799813
607,1.866,1.8278429267401066
608,1.661,1.819578982339204
609,1.86,1.8094100113350868
610,1.987,1.7979570038011625
611,1.895,1.7852024418506331
612,1.865,1.771564021734827
613,1.76,1.7578502898988244
614,1.525,1.7451145365229945
615,1.67,1.734152685046966
616,1.699,1.725476627120486
617,1.392,1.7191119087550395
618,1.821,1.7149084509905563
619,1.701,1.712945458279018
620,1.73,1.713172181152704
621,1.708,1.7152248558749852
622,1.788,1.7186894372332184
623,1.587,1.7230256068772392
624,1.597,1.7274508442902816
625,2.039,1.7311554840758325
626,1.997,1.7342226642605776
627,1.712,1.7369438503738346
628,1.924,1.7394062727135375
629,1.403,1.7423400304814547
630,1.748,1.7459124950644636
631,1.71,1.7500261652179532
632,1.644,1.7551743059794267
633,1.802,1.761686487966508
634,1.758,1.7692021841559176
635,1.632,1.7773357635185014
636,1.831,1.7857505681979484
637,1.646,1.7937842941010826
638,1.833,1.8012818449863106
639,1.832,1.8081890692610738
640,1.795,1.8140605950991664
641,2.017,1.8182750832190617
642,1.989,1.8204817530753385
643,1.802,1.8206120555417127
644,1.789,1.8186621478835443
645,2.429,1.81486841602919
646,1.871,1.809393166747774
647,1.982,1.8023814539315064
648,1.84,1.7942315804264466
649,1.712,1.7854394513067031
650,1.716,1.7762717651932478
651,1.659,1.766980245918927
652,1.822,1.7579138652579815
653,1.675,1.7498736288141021
654,1.72,1.7436257913749944
655,1.584,1.7394394045849333
656,1.51,1.7374551233693416
657,1.797,1.7373143226950498
658,1.732,1.738625907922346
659,1.899,1.7412428143264809
660,1.706,1.7447759426239924
661,1.907,1.7483942213438843
662,1.68,1.751681650717376
663,1.781,1.7545036245429007
664,1.831,1.7565710854632117
665,1.767,1.7580183491583175
666,1.658,1.7589019525198102
667,1.617,1.7590580102525935
668,1.789,1.7585716885974676
669,2.113,1.7577170715814108
670,1.602,1.7568230471084239
671,1.944,1.756311670721685
672,1.739,1.7567341615111811
673,1.901,1.7586599615006928
674,1.744,1.762003796701236
675,1.75,1.7665401263938234
676,1.739,1.7722130773160658
677,1.835,1.7788607642818264
678,1.7,1.7865985868451384
679,1.717,1.7954042013480804
680,1.796,1.804874974407841
681,1.805,1.8140606919412334
682,1.883,1.8225538611306964
683,1.967,1.8305261763790814
684,1.8,1.8380259731621624
685,1.916,1.8476217724912862
686,1.897,1.86069218642297
687,1.732,1.872275499458001
688,1.839,1.8796934931445906
689,2.005,1.8866491313689853
690,1.951,1.8945847310278405
691,2.0,1.9034086564485637
692,1.881,1.91325973759363
693,1.792,1.9143203761375576
694,1.681,1.9192601533719222
695,1.968,1.9208227276690961
696,1.97,1.9207536480997711
697,2.114,1.9199250347925787
698,1.768,1.918886514937053
699,2.019,1.9175945496916986
700,1.815,1.9162852075088255
701,1.786,1.915823711344877
702,2.136,1.9174126511419285
703,1.785,1.9219305654927894
704,1.988,1.9301174176507538
705,1.816,1.94226882015173
706,2.139,1.9553147319935489
707,2.031,1.9650229676600466
708,1.659,1.9736088535789313
709,1.893,1.9834167910055525
710,2.004,1.9912291480634168
711,2.151,1.9948329626375596
712,1.933,1.992227752200822
713,2.035,1.9813036671267268
714,2.17,1.9741992828445936
715,2.124,1.9593391704006107
716,1.757,1.9431229551576805
717,1.681,1.9264239967498895
718,2.05,1.9104152743314808
719,1.686,1.8959212260238592
720,1.975,1.8843819844959777
721,1.856,1.876663758840853
722,1.584,1.8727377116778339
723,1.851,1.8726717827364392
724,1.779,1.8764047302778948
725,1.81,1.8837884419468132
726,1.918,1.894891470589571
727,1.978,1.9091051702077795
728,1.746,1.9250667107374935
729,1.948,1.9407114092395816
730,2.174,1.9554808443844385
731,2.072,1.9699716655796577
732,1.822,1.9840973210324488
733,2.042,1.9953446054250812
734,2.184,2.0054234049232225
735,1.889,2.012199054955269
736,2.413,2.0163055713883375
737,1.987,2.0187757119348317
738,1.942,2.0199604588960547
739,2.087,2.019649154328395
740,2.149,2.017998371297717
741,1.682,2.015447571323439
742,1.888,2.0129248442266126
743,2.101,2.0113162538818252
744,2.112,2.011249253743162
745,1.938,2.0131265408790906
746,1.813,2.016745865524715
747,2.034,2.0218942657365973
748,1.799,2.0284234661592313
749,2.176,2.0354583394701473
750,2.191,2.042547683405238
751,1.781,2.049872799467433
752,2.099,2.0563851224071836
753,2.101,2.060281859340093
754,2.024,2.064024891672579
755,1.983,2.065546811330553
756,2.229,2.0662121481270375
757,1.942,2.0664011962338167
758,2.361,2.0661837237672094
759,2.108,2.0655030180311003
760,2.193,2.064880936429174
761,1.98,2.0649513655838723
762,2.013,2.065734468770594
763,1.938,2.0663245308587794
764,2.265,2.0661839307504573
765,2.193,2.0686870490580764
766,1.9,2.068689379293023
767,1.941,2.0691592521512705
768,2.212,2.069199218513236
769,2.058,2.0685910040629025
770,2.093,2.0676169980577415
771,1.867,2.066686777112627
772,2.211,2.0656662990677006
773,2.203,2.0644418571492826
774,1.946,2.0632377629730363
775,1.798,2.0622342245429244
776,1.58,2.061463595391559
777,2.329,2.0609337152035687
778,5.314,2.060673411554869
779,1.875,2.0607028036764783
780,2.069,2.061027152864919
781,2.073,2.061706222000856
782,2.077,2.0625809074180257
783,2.04,2.0632971295254166
784,2.17,2.064579732016149
785,2.011,2.067527859432243
786,2.243,2.0674949355099748
787,1.851,2.0691523091508977
788,2.21,2.070267135393162
789,2.045,2.0707507022334104
790,2.118,2.070277095773815
791,2.057,2.0689416097579327
792,2.282,2.066863908038327
793,1.918,2.0645763418873533
794,2.16,2.0625679584808703
795,2.155,2.061059097478896
796,1.914,2.0604330535126785
797,2.013,2.0619966823726217
798,1.904,2.066706677535989
799,2.058,2.074713204586342
800,2.041,2.0862039334891236
801,2.1,2.1005060814363232
802,2.264,2.1168523610071914
803,2.142,2.134977406185251
804,1.964,2.154296282769801
805,1.973,2.1732954461026464
806,2.53,2.190770964838366
807,2.234,2.206046516250567
808,2.175,2.218266506122555
809,3.085,2.22728475219764
810,2.238,2.2334832046860456
811,2.562,2.2369552508094976
812,2.142,2.2379861571531756
813,2.13,2.238286725930088
814,2.358,2.238927126903998
815,1.973,2.2401643541552376
816,2.244,2.242792905396061
817,2.207,2.2449958395010445
818,2.376,2.2446483840564673
819,2.029,2.2419859154287374
820,2.336,2.236892350284519
821,2.352,2.2291998227317986
822,2.275,2.222553003751233
823,2.309,2.2156029951871927
824,2.08,2.2082813081738344
825,1.96,2.1998931012394203
826,1.976,2.190668917204397
827,2.528,2.1820486436236695
828,2.082,2.1749925164883432
829,2.252,2.1702635852227647
830,2.106,2.168159638396423
831,2.069,2.169016087681742
832,2.067,2.1735818338031243
833,2.362,2.1824470271020897
834,2.44,2.194586681683142
835,2.353,2.208209763373794
836,2.153,2.2213839005260647
837,2.14,2.2303913473742543
838,2.384,2.235015095052288
839,2.256,2.236943583825537
840,2.195,2.2361184543455597
841,2.374,2.2341731764268147
842,2.281,2.2329451383776426
843,2.011,2.2293825095662
844,2.237,2.2249342359143087
845,2.141,2.219955078335087
846,2.449,2.215234382620049
847,2.097,2.2118228313877744
848,2.453,2.2098475813014797
849,2.189,2.2089971988096235
850,2.145,2.209524132291534
851,2.171,2.211812610643973
852,2.095,2.215829832463516
853,2.281,2.221553570642011
854,2.496,2.2288212312105626
855,2.081,2.237108298915664
856,2.561,2.245697440137954
857,2.466,2.253588512035421
858,2.021,2.260713353954019
859,2.264,2.2673597128600522
860,2.281,2.2734738976638464
861,2.266,2.279165323842887
862,2.106,2.284113434189081
863,2.458,2.2880665661190847
864,2.425,2.2912859763115203
865,2.316,2.2942195176163196
866,2.327,2.2969516412151467
867,2.505,2.29938549606915
868,2.138,2.301526325532475
869,2.216,2.30339213160938
870,2.177,2.3052799253362846
871,2.348,2.30749327558104
872,2.359,2.310153710568239
873,2.248,2.3133169527975346
874,2.045,2.3169184708348
875,2.412,2.3209081545348162
876,2.328,2.3252647377730633
877,2.686,2.3299119441880327
878,2.312,2.3347467242567608
879,2.344,2.3395930305941377
880,2.468,2.3441865159403834
881,2.163,2.34820485338387
882,2.235,2.351591787060845
883,2.34,2.3543816438115948
884,2.435,2.356529795556302
885,2.17,2.357822925823436
886,2.456,2.358031617187245
887,2.667,2.3571895785791446
888,2.646,2.3554781658424155
889,2.224,2.353353452179384
890,2.37,2.3511045033418823
891,2.239,2.348813886791478
892,2.791,2.3466911618932653
893,2.28,2.3452591700754932
894,2.131,2.3450185504158094
895,2.348,2.34620142736064
896,2.338,2.348966945519864
897,2.41,2.3531359637830813
898,2.276,2.3585067412233975
899,2.409,2.3650693668029144
900,1.629,2.3726893673449
901,2.277,2.3809536379153458
902,2.109,2.3894794638469357
903,2.549,2.3979638266091587
904,2.383,2.406022543249838
905,2.498,2.413424269036037
906,2.443,2.4202863131874275
907,2.318,2.42671475057091
908,2.44,2.4328034403322185
909,2.442,2.439350684236674
910,2.63,2.446773654185083
911,2.53,2.4550179552511837
912,2.452,2.464316811676123
913,2.359,2.474468278679606
914,2.669,2.484834207264649
915,2.502,2.494966390173193
916,2.225,2.5043328740982504
917,2.577,2.5111664441181993
918,2.701,2.514416083742797
919,2.528,2.5140008349138996
920,2.445,2.5095165080898196
921,2.627,2.501550576953999
922,2.854,2.4909426952129055
923,2.316,2.4779875112911482
924,2.542,2.4633519300686215
925,2.438,2.448518048896738
926,2.338,2.4346098362922346
927,2.257,2.4224311105843856
928,2.415,2.413068370534354
929,2.347,2.407067054713844
930,2.725,2.404354716170979
931,2.74,2.4050082835675854
932,2.353,2.4089743295466652
933,2.27,2.416425414349055
934,2.352,2.427477256727893
935,2.473,2.4413749534104774
936,2.377,2.456838203111042
937,2.519,2.471276810532665
938,2.621,2.4835710238106063
939,2.431,2.493915533814958
940,2.733,2.5019583217635235
941,2.7,2.50801664543389
942,2.682,2.511827925613231
943,2.496,2.512890316835409
944,2.399,2.5116551891794674
945,2.391,2.508879745729291
